,total_bitcoins
2042-11-16,20949712.08625485
2042-11-23,20949908.601911936
2042-11-30,20950105.11756902
2042-12-07,20950301.633226104
2042-12-14,20950498.14888319
2042-12-21,20950694.664540272
2042-12-28,20950891.180197358
2043-01-04,20951087.69585444
2043-01-11,20951284.211511526
2043-01-18,20951480.72716861
2043-01-25,20951677.242825694
2043-02-01,20951873.75848278
2043-02-08,20952070.274139863
2043-02-15,20952266.78979695
2043-02-22,20952463.30545403
2043-03-01,20952659.821111117
2043-03-08,20952856.3367682
2043-03-15,20953052.852425285
2043-03-22,20953249.36808237
2043-03-29,20953445.88373945
2043-04-05,20953642.39939654
2043-04-12,20953838.915053617
2043-04-19,20954035.430710707
2043-04-26,20954231.946367785
2043-05-03,20954428.46202487
2043-05-10,20954624.977681953
2043-05-17,20954821.49333904
2043-05-24,20955018.008996125
2043-05-31,20955214.524653208
2043-06-07,20955411.040310293
2043-06-14,20955607.555967376
2043-06-21,20955804.07162446
2043-06-28,20956000.587281544
2043-07-05,20956197.10293863
2043-07-12,20956393.618595716
2043-07-19,20956590.134252798
2043-07-26,20956786.649909884
2043-08-02,20956983.165566966
2043-08-09,20957179.681224052
2043-08-16,20957376.196881134
2043-08-23,20957572.71253822
2043-08-30,20957769.228195306
2043-09-06,20957965.743852388
2043-09-13,20958162.259509474
2043-09-20,20958358.775166556
2043-09-27,20958555.290823642
2043-10-04,20958751.806480724
2043-10-11,20958948.32213781
2043-10-18,20959144.837794896
2043-10-25,20959341.35345198
2043-11-01,20959537.869109064
2043-11-08,20959734.384766147
2043-11-15,20959930.900423232
2043-11-22,20960127.41608031
2043-11-29,20960323.9317374
2043-12-06,20960520.44739448
2043-12-13,20960716.963051565
2043-12-20,20960913.47870865
2043-12-27,20961109.994365733
2044-01-03,20961306.51002282
2044-01-10,20961503.0256799
2044-01-17,20961699.541336987
2044-01-24,20961896.05699407
2044-01-31,20962092.572651155
2044-02-07,20962289.08830824
2044-02-14,20962485.603965323
2044-02-21,20962682.11962241
2044-02-28,20962878.63527949
2044-03-06,20963075.150936577
2044-03-13,20963271.66659366
2044-03-20,20963468.182250746
2044-03-27,20963664.69790783
2044-04-03,20963861.213564914
2044-04-10,20964057.729222
2044-04-17,20964254.24487908
2044-04-24,20964450.760536168
2044-05-01,20964647.27619325
2044-05-08,20964843.791850336
2044-05-15,20965040.30750742
2044-05-22,20965236.823164504
2044-05-29,20965433.33882159
2044-06-05,20965609.8018606
2044-06-12,20965714.075474564
2044-06-19,20965812.333303105
2044-06-26,20965910.591131646
2044-07-03,20966008.84896019
2044-07-10,20966107.106788732
2044-07-17,20966205.364617273
2044-07-24,20966303.622445818
2044-07-31,20966401.88027436
2044-08-07,20966500.1381029
2044-08-14,20966598.39593144
2044-08-21,20966696.653759986
2044-08-28,20966794.911588527
2044-09-04,20966893.16941707
2044-09-11,20966991.427245613
2044-09-18,20967089.685074154
2044-09-25,20967187.942902695
2044-10-02,20967286.200731236
2044-10-09,20967384.45855978
2044-10-16,20967482.716388322
2044-10-23,20967580.974216864
2044-10-30,20967679.23204541
2044-11-06,20967777.48987395
2044-11-13,20967875.74770249
2044-11-20,20967974.00553103
2044-11-27,20968072.263359576
2044-12-04,20968170.521188118
2044-12-11,20968268.77901666
2044-12-18,20968367.036845203
2044-12-25,20968465.294673745
2045-01-01,20968563.552502286
2045-01-08,20968661.810330827
2045-01-15,20968760.06815937
2045-01-22,20968858.325987913
2045-01-29,20968956.583816454
2045-02-05,20969054.841645
2045-02-12,20969153.09947354
2045-02-19,20969251.35730208
2045-02-26,20969349.615130622
2045-03-05,20969447.872959167
2045-03-12,20969546.130787708
2045-03-19,20969644.38861625
2045-03-26,20969742.646444794
2045-04-02,20969840.904273335
2045-04-09,20969939.162101876
2045-04-16,20970037.419930417
2045-04-23,20970135.67775896
2045-04-30,20970233.935587503
2045-05-07,20970332.193416044
2045-05-14,20970430.45124459
2045-05-21,20970528.709073126
2045-05-28,20970626.96690167
2045-06-04,20970725.224730212
2045-06-11,20970823.482558753
2045-06-18,20970921.740387294
2045-06-25,20971019.998215836
2045-07-02,20971118.256044384
2045-07-09,20971216.51387292
2045-07-16,20971314.771701463
2045-07-23,20971413.029530004
2045-07-30,20971511.28735855
2045-08-06,20971609.54518709
2045-08-13,20971707.80301563
2045-08-20,20971806.06084417
2045-08-27,20971904.318672717
2045-09-03,20972002.576501258
2045-09-10,20972100.8343298
2045-09-17,20972199.092158344
2045-09-24,20972297.349986885
2045-10-01,20972395.607815426
2045-10-08,20972493.865643967
2045-10-15,20972592.12347251
2045-10-22,20972690.381301053
2045-10-29,20972788.639129594
2045-11-05,20972886.89695814
2045-11-12,20972985.15478668
2045-11-19,20973083.41261522
2045-11-26,20973181.670443762
2045-12-03,20973279.928272307
2045-12-10,20973378.186100848
2045-12-17,20973476.44392939
2045-12-24,20973574.701757934
2045-12-31,20973672.959586475
2046-01-07,20973771.217415016
2046-01-14,20973869.475243557
2046-01-21,20973967.733072102
2046-01-28,20974065.990900643
2046-02-04,20974164.248729184
2046-02-11,20974262.50655773
2046-02-18,20974360.76438627
2046-02-25,20974459.02221481
2046-03-04,20974557.280043352
2046-03-11,20974655.537871897
2046-03-18,20974753.79570044
2046-03-25,20974852.05352898
2046-04-01,20974950.311357524
2046-04-08,20975048.569186065
2046-04-15,20975146.827014606
2046-04-22,20975245.084843148
2046-04-29,20975343.342671692
2046-05-06,20975441.600500233
2046-05-13,20975539.858328775
2046-05-20,20975638.116157312
2046-05-27,20975736.373985857
2046-06-03,20975834.6318144
2046-06-10,20975932.889642943
2046-06-17,20976031.147471484
2046-06-24,20976129.405300025
2046-07-01,20976227.66312857
2046-07-08,20976325.920957107
2046-07-15,20976424.178785652
2046-07-22,20976522.436614193
2046-07-29,20976620.694442734
2046-08-05,20976718.95227128
2046-08-12,20976817.21009982
2046-08-19,20976915.46792836
2046-08-26,20977013.725756902
2046-09-02,20977111.983585447
2046-09-09,20977210.24141399
2046-09-16,20977308.49924253
2046-09-23,20977406.757071074
2046-09-30,20977505.014899615
2046-10-07,20977603.272728156
2046-10-14,20977701.530556697
2046-10-21,20977799.788385242
2046-10-28,20977898.046213783
2046-11-04,20977996.304042324
2046-11-11,20978094.56187087
2046-11-18,20978192.81969941
2046-11-25,20978291.07752795
2046-12-02,20978389.335356493
2046-12-09,20978487.593185037
2046-12-16,20978585.85101358
2046-12-23,20978684.10884212
2046-12-30,20978782.366670664
2047-01-06,20978880.624499205
2047-01-13,20978978.882327747
2047-01-20,20979077.140156288
2047-01-27,20979175.397984833
2047-02-03,20979273.655813374
2047-02-10,20979371.913641915
2047-02-17,20979470.17147046
2047-02-24,20979568.429299
2047-03-03,20979666.68712754
2047-03-10,20979764.944956083
2047-03-17,20979863.202784628
2047-03-24,20979961.46061317
2047-03-31,20980059.71844171
2047-04-07,20980157.976270255
2047-04-14,20980256.234098796
2047-04-21,20980354.491927337
2047-04-28,20980452.749755878
2047-05-05,20980551.007584423
2047-05-12,20980649.265412964
2047-05-19,20980747.523241505
2047-05-26,20980845.78107005
2047-06-02,20980944.03889859
2047-06-09,20981042.296727132
2047-06-16,20981140.554555673
2047-06-23,20981238.812384218
2047-06-30,20981337.07021276
2047-07-07,20981435.3280413
2047-07-14,20981533.585869845
2047-07-21,20981631.843698386
2047-07-28,20981730.101526927
2047-08-04,20981828.35935547
2047-08-11,20981926.617184013
2047-08-18,20982024.875012554
2047-08-25,20982123.132841095
2047-09-01,20982221.39066964
2047-09-08,20982319.648498178
2047-09-15,20982417.906326722
2047-09-22,20982516.164155263
2047-09-29,20982614.421983805
2047-10-06,20982712.679812346
2047-10-13,20982810.93764089
2047-10-20,20982909.195469435
2047-10-27,20983007.453297973
2047-11-03,20983105.711126514
2047-11-10,20983203.968955055
2047-11-17,20983302.2267836
2047-11-24,20983400.48461214
2047-12-01,20983498.742440682
2047-12-08,20983597.000269223
2047-12-15,20983695.258097768
2047-12-22,20983793.51592631
2047-12-29,20983891.77375485
2048-01-05,20983990.031583395
2048-01-12,20984088.289411936
2048-01-19,20984186.547240477
2048-01-26,20984284.80506902
2048-02-02,20984383.062897563
2048-02-09,20984481.320726104
2048-02-16,20984579.578554645
2048-02-23,20984677.83638319
2048-03-01,20984776.09421173
2048-03-08,20984874.352040272
2048-03-15,20984972.609868813
2048-03-22,20985070.867697358
2048-03-29,20985169.1255259
2048-04-05,20985267.38335444
2048-04-12,20985365.641182985
2048-04-19,20985463.899011526
2048-04-26,20985562.156840067
2048-05-03,20985660.41466861
2048-05-10,20985758.672497153
2048-05-17,20985856.930325694
2048-05-24,20985955.188154235
2048-05-31,20986053.44598278
2048-06-07,20986130.648562346
2048-06-14,20986179.777476616
2048-06-21,20986228.90639089
2048-06-28,20986278.035305157
2048-07-05,20986327.164219428
2048-07-12,20986376.293133702
2048-07-19,20986425.422047973
2048-07-26,20986474.550962243
2048-08-02,20986523.679876514
2048-08-09,20986572.808790784
2048-08-16,20986621.937705055
2048-08-23,20986671.066619325
2048-08-30,20986720.1955336
2048-09-06,20986769.32444787
2048-09-13,20986818.45336214
2048-09-20,20986867.58227641
2048-09-27,20986916.711190682
2048-10-04,20986965.840104952
2048-10-11,20987014.969019223
2048-10-18,20987064.097933497
2048-10-25,20987113.226847768
2048-11-01,20987162.35576204
2048-11-08,20987211.48467631
2048-11-15,20987260.61359058
2048-11-22,20987309.74250485
2048-11-29,20987358.87141912
2048-12-06,20987408.000333395
2048-12-13,20987457.129247665
2048-12-20,20987506.258161936
2048-12-27,20987555.387076207
2049-01-03,20987604.515990477
2049-01-10,20987653.644904748
2049-01-17,20987702.77381902
2049-01-24,20987751.902733292
2049-01-31,20987801.031647563
2049-02-07,20987850.160561834
2049-02-14,20987899.289476104
2049-02-21,20987948.418390375
2049-02-28,20987997.547304645
2049-03-07,20988046.676218916
2049-03-14,20988095.80513319
2049-03-21,20988144.93404746
2049-03-28,20988194.06296173
2049-04-04,20988243.191876
2049-04-11,20988292.320790272
2049-04-18,20988341.449704543
2049-04-25,20988390.578618813
2049-05-02,20988439.707533088
2049-05-09,20988488.836447358
2049-05-16,20988537.96536163
2049-05-23,20988587.0942759
2049-05-30,20988636.22319017
2049-06-06,20988685.35210444
2049-06-13,20988734.48101871
2049-06-20,20988783.609932985
2049-06-27,20988832.738847256
2049-07-04,20988881.867761526
2049-07-11,20988930.996675797
2049-07-18,20988980.125590067
2049-07-25,20989029.254504338
2049-08-01,20989078.38341861
2049-08-08,20989127.512332883
2049-08-15,20989176.641247153
2049-08-22,20989225.770161424
2049-08-29,20989274.899075694
2049-09-05,20989324.027989965
2049-09-12,20989373.156904235
2049-09-19,20989422.285818506
2049-09-26,20989471.41473278
2049-10-03,20989520.54364705
2049-10-10,20989569.67256132
2049-10-17,20989618.801475592
2049-10-24,20989667.930389863
2049-10-31,20989717.059304133
2049-11-07,20989766.188218404
2049-11-14,20989815.317132678
2049-11-21,20989864.44604695
2049-11-28,20989913.57496122
2049-12-05,20989962.70387549
2049-12-12,20990011.83278976
2049-12-19,20990060.96170403
2049-12-26,20990110.0906183
2050-01-02,20990159.219532575
2050-01-09,20990208.348446846
2050-01-16,20990257.477361117
2050-01-23,20990306.606275387
2050-01-30,20990355.735189658
2050-02-06,20990404.86410393
2050-02-13,20990453.9930182
2050-02-20,20990503.121932473
2050-02-27,20990552.250846744
2050-03-06,20990601.379761014
2050-03-13,20990650.508675285
2050-03-20,20990699.637589555
2050-03-27,20990748.766503826
2050-04-03,20990797.895418096
2050-04-10,20990847.02433237
2050-04-17,20990896.15324664
2050-04-24,20990945.28216091
2050-05-01,20990994.411075182
2050-05-08,20991043.539989453
2050-05-15,20991092.66890372
2050-05-22,20991141.797817994
2050-05-29,20991190.92673227
2050-06-05,20991240.05564654
2050-06-12,20991289.184560806
2050-06-19,20991338.313475076
2050-06-26,20991387.44238935
2050-07-03,20991436.571303617
2050-07-10,20991485.700217888
2050-07-17,20991534.82913216
2050-07-24,20991583.958046436
2050-07-31,20991633.086960703
2050-08-07,20991682.215874974
2050-08-14,20991731.344789244
2050-08-21,20991780.473703515
2050-08-28,20991829.602617785
2050-09-04,20991878.731532056
2050-09-11,20991927.86044633
2050-09-18,20991976.9893606
2050-09-25,20992026.11827487
2050-10-02,20992075.24718914
2050-10-09,20992124.376103412
2050-10-16,20992173.505017683
2050-10-23,20992222.633931953
2050-10-30,20992271.762846228
2050-11-06,20992320.8917605
2050-11-13,20992370.02067477
2050-11-20,20992419.14958904
2050-11-27,20992468.27850331
2050-12-04,20992517.40741758
2050-12-11,20992566.53633185
2050-12-18,20992615.665246125
2050-12-25,20992664.794160396
2051-01-01,20992713.923074666
2051-01-08,20992763.051988937
2051-01-15,20992812.180903208
2051-01-22,20992861.309817478
2051-01-29,20992910.43873175
2051-02-05,20992959.567646023
2051-02-12,20993008.696560293
2051-02-19,20993057.825474564
2051-02-26,20993106.954388835
2051-03-05,20993156.083303105
2051-03-12,20993205.212217376
2051-03-19,20993254.341131646
2051-03-26,20993303.47004592
2051-04-02,20993352.59896019
2051-04-09,20993401.72787446
2051-04-16,20993450.856788732
2051-04-23,20993499.985703003
2051-04-30,20993549.114617273
2051-05-07,20993598.243531544
2051-05-14,20993647.372445818
2051-05-21,20993696.50136009
2051-05-28,20993745.63027436
2051-06-04,20993794.75918863
2051-06-11,20993843.8881029
2051-06-18,20993893.01701717
2051-06-25,20993942.14593144
2051-07-02,20993991.274845716
2051-07-09,20994040.403759986
2051-07-16,20994089.532674257
2051-07-23,20994138.661588527
2051-07-30,20994187.790502798
2051-08-06,20994236.91941707
2051-08-13,20994286.04833134
2051-08-20,20994335.177245613
2051-08-27,20994384.306159884
2051-09-03,20994433.435074154
2051-09-10,20994482.563988425
2051-09-17,20994531.692902695
2051-09-24,20994580.821816966
2051-10-01,20994629.950731236
2051-10-08,20994679.07964551
2051-10-15,20994728.20855978
2051-10-22,20994777.337474052
2051-10-29,20994826.466388322
2051-11-05,20994875.595302593
2051-11-12,20994924.724216864
2051-11-19,20994973.853131134
2051-11-26,20995022.98204541
2051-12-03,20995072.11095968
2051-12-10,20995121.23987395
2051-12-17,20995170.36878822
2051-12-24,20995219.49770249
2051-12-31,20995268.62661676
2052-01-07,20995317.75553103
2052-01-14,20995366.884445306
2052-01-21,20995416.013359576
2052-01-28,20995465.142273847
2052-02-04,20995514.271188118
2052-02-11,20995563.400102388
2052-02-18,20995612.52901666
2052-02-25,20995661.65793093
2052-03-03,20995710.786845203
2052-03-10,20995759.915759474
2052-03-17,20995809.044673745
2052-03-24,20995858.173588015
2052-03-31,20995907.302502286
2052-04-07,20995956.431416556
2052-04-14,20996005.560330827
2052-04-21,20996054.6892451
2052-04-28,20996103.81815937
2052-05-05,20996152.947073642
2052-05-12,20996202.075987913
2052-05-19,20996251.204902183
2052-05-26,20996300.333816454
2052-06-02,20996348.961415272
2052-06-09,20996381.045604184
2052-06-16,20996405.61006132
2052-06-23,20996430.174518455
2052-06-30,20996454.738975592
2052-07-07,20996479.30343273
2052-07-14,20996503.867889863
2052-07-21,20996528.432347
2052-07-28,20996552.996804133
2052-08-04,20996577.56126127
2052-08-11,20996602.125718404
2052-08-18,20996626.69017554
2052-08-25,20996651.254632678
2052-09-01,20996675.81908981
2052-09-08,20996700.38354695
2052-09-15,20996724.94800408
2052-09-22,20996749.51246122
2052-09-29,20996774.076918352
2052-10-06,20996798.64137549
2052-10-13,20996823.205832627
2052-10-20,20996847.77028976
2052-10-27,20996872.334746897
2052-11-03,20996896.89920403
2052-11-10,20996921.463661168
2052-11-17,20996946.0281183
2052-11-24,20996970.59257544
2052-12-01,20996995.157032575
2052-12-08,20997019.72148971
2052-12-15,20997044.285946846
2052-12-22,20997068.85040398
2052-12-29,20997093.414861117
2053-01-05,20997117.97931825
2053-01-12,20997142.543775387
2053-01-19,20997167.108232524
2053-01-26,20997191.672689658
2053-02-02,20997216.237146795
2053-02-09,20997240.80160393
2053-02-16,20997265.366061065
2053-02-23,20997289.9305182
2053-03-02,20997314.494975336
2053-03-09,20997339.059432473
2053-03-16,20997363.623889606
2053-03-23,20997388.188346744
2053-03-30,20997412.752803877
2053-04-06,20997437.317261014
2053-04-13,20997461.881718148
2053-04-20,20997486.446175285
2053-04-27,20997511.01063242
2053-05-04,20997535.575089555
2053-05-11,20997560.139546692
2053-05-18,20997584.704003826
2053-05-25,20997609.268460963
2053-06-01,20997633.832918096
2053-06-08,20997658.397375233
2053-06-15,20997682.96183237
2053-06-22,20997707.5262895
2053-06-29,20997732.09074664
2053-07-06,20997756.655203775
2053-07-13,20997781.21966091
2053-07-20,20997805.784118045
2053-07-27,20997830.348575182
2053-08-03,20997854.91303232
2053-08-10,20997879.47748945
2053-08-17,20997904.04194659
2053-08-24,20997928.60640372
2053-08-31,20997953.17086086
2053-09-07,20997977.735317994
2053-09-14,20998002.29977513
2053-09-21,20998026.86423227
2053-09-28,20998051.428689398
2053-10-05,20998075.99314654
2053-10-12,20998100.55760367
2053-10-19,20998125.12206081
2053-10-26,20998149.68651794
2053-11-02,20998174.250975076
2053-11-09,20998198.815432217
2053-11-16,20998223.379889347
2053-11-23,20998247.944346488
2053-11-30,20998272.508803617
2053-12-07,20998297.073260758
2053-12-14,20998321.637717888
2053-12-21,20998346.202175025
2053-12-28,20998370.76663216
2054-01-04,20998395.331089295
2054-01-11,20998419.895546433
2054-01-18,20998444.460003566
2054-01-25,20998469.024460707
2054-02-01,20998493.588917837
2054-02-08,20998518.153374974
2054-02-15,20998542.717832107
2054-02-22,20998567.282289244
2054-03-01,20998591.84674638
2054-03-08,20998616.411203515
2054-03-15,20998640.975660652
2054-03-22,20998665.540117785
2054-03-29,20998690.104574922
2054-04-05,20998714.669032056
2054-04-12,20998739.233489193
2054-04-19,20998763.79794633
2054-04-26,20998788.362403464
2054-05-03,20998812.9268606
2054-05-10,20998837.491317734
2054-05-17,20998862.05577487
2054-05-24,20998886.620232005
2054-05-31,20998911.18468914
2054-06-07,20998935.74914628
2054-06-14,20998960.313603412
2054-06-21,20998984.87806055
2054-06-28,20999009.442517683
2054-07-05,20999034.00697482
2054-07-12,20999058.571431953
2054-07-19,20999083.13588909
2054-07-26,20999107.700346228
2054-08-02,20999132.26480336
2054-08-09,20999156.8292605
2054-08-16,20999181.39371763
2054-08-23,20999205.95817477
2054-08-30,20999230.522631902
2054-09-06,20999255.08708904
2054-09-13,20999279.651546177
2054-09-20,20999304.21600331
2054-09-27,20999328.780460447
2054-10-04,20999353.34491758
2054-10-11,20999377.909374718
2054-10-18,20999402.47383185
2054-10-25,20999427.03828899
2054-11-01,20999451.602746125
2054-11-08,20999476.16720326
2054-11-15,20999500.731660396
2054-11-22,20999525.29611753
2054-11-29,20999549.860574666
2054-12-06,20999574.4250318
2054-12-13,20999598.989488937
2054-12-20,20999623.553946074
2054-12-27,20999648.118403208
2055-01-03,20999672.682860345
2055-01-10,20999697.247317478
2055-01-17,20999721.811774615
2055-01-24,20999746.37623175
2055-01-31,20999770.940688886
2055-02-07,20999795.505146023
2055-02-14,20999820.069603156
2055-02-21,20999844.634060293
2055-02-28,20999869.198517427
2055-03-07,20999893.762974564
2055-03-14,20999918.327431697
2055-03-21,20999942.891888835
2055-03-28,20999967.45634597
2055-04-04,20999992.020803105
2055-04-11,21000016.585260242
2055-04-18,21000041.149717376
2055-04-25,21000065.714174513
2055-05-02,21000090.278631646
2055-05-09,21000114.843088783
2055-05-16,21000139.40754592
2055-05-23,21000163.972003054
2055-05-30,21000188.53646019
2055-06-06,21000213.100917324
2055-06-13,21000237.66537446
2055-06-20,21000262.229831595
2055-06-27,21000286.794288732
2055-07-04,21000311.35874587
2055-07-11,21000335.923203003
2055-07-18,21000360.48766014
2055-07-25,21000385.052117273
2055-08-01,21000409.61657441
2055-08-08,21000434.181031544
2055-08-15,21000458.74548868
2055-08-22,21000483.309945818
2055-08-29,21000507.87440295
2055-09-05,21000532.43886009
2055-09-12,21000557.003317222
2055-09-19,21000581.56777436
2055-09-26,21000606.132231493
2055-10-03,21000630.69668863
2055-10-10,21000655.261145767
2055-10-17,21000679.8256029
2055-10-24,21000704.390060037
2055-10-31,21000728.95451717
2055-11-07,21000753.518974308
2055-11-14,21000778.08343144
2055-11-21,21000802.64788858
2055-11-28,21000827.212345716
2055-12-05,21000851.77680285
2055-12-12,21000876.341259986
2055-12-19,21000900.90571712
2055-12-26,21000925.470174257
2056-01-02,21000950.03463139
2056-01-09,21000974.599088527
2056-01-16,21000999.163545664
2056-01-23,21001023.728002798
2056-01-30,21001048.292459935
2056-02-06,21001072.85691707
2056-02-13,21001097.421374205
2056-02-20,21001121.98583134
2056-02-27,21001146.550288476
2056-03-05,21001171.114745613
2056-03-12,21001195.679202747
2056-03-19,21001220.243659884
2056-03-26,21001244.808117017
2056-04-02,21001269.372574154
2056-04-09,21001293.937031288
2056-04-16,21001318.501488425
2056-04-23,21001343.065945562
2056-04-30,21001367.630402695
2056-05-07,21001392.194859833
2056-05-14,21001416.759316966
2056-05-21,21001441.323774103
2056-05-28,21001465.888231236
2056-06-04,21001488.948742017
2056-06-11,21001502.73491694
2056-06-18,21001515.01714551
2056-06-25,21001527.299374077
2056-07-02,21001539.581602644
2056-07-09,21001551.86383121
2056-07-16,21001564.14605978
2056-07-23,21001576.428288348
2056-07-30,21001588.710516915
2056-08-06,21001600.992745485
2056-08-13,21001613.274974052
2056-08-20,21001625.55720262
2056-08-27,21001637.839431185
2056-09-03,21001650.121659756
2056-09-10,21001662.403888322
2056-09-17,21001674.68611689
2056-09-24,21001686.96834546
2056-10-01,21001699.250574026
2056-10-08,21001711.532802593
2056-10-15,21001723.81503116
2056-10-22,21001736.09725973
2056-10-29,21001748.379488297
2056-11-05,21001760.661716864
2056-11-12,21001772.943945434
2056-11-19,21001785.226174
2056-11-26,21001797.508402567
2056-12-03,21001809.790631134
2056-12-10,21001822.072859704
2056-12-17,21001834.35508827
2056-12-24,21001846.637316838
2056-12-31,21001858.91954541
2057-01-07,21001871.201773975
2057-01-14,21001883.48400254
2057-01-21,21001895.76623111
2057-01-28,21001908.04845968
2057-02-04,21001920.330688246
2057-02-11,21001932.612916812
2057-02-18,21001944.895145383
2057-02-25,21001957.17737395
2057-03-04,21001969.459602516
2057-03-11,21001981.741831083
2057-03-18,21001994.024059653
2057-03-25,21002006.30628822
2057-04-01,21002018.588516787
2057-04-08,21002030.870745357
2057-04-15,21002043.152973924
2057-04-22,21002055.43520249
2057-04-29,21002067.717431057
2057-05-06,21002079.999659628
2057-05-13,21002092.281888194
2057-05-20,21002104.56411676
2057-05-27,21002116.84634533
2057-06-03,21002129.1285739
2057-06-10,21002141.410802465
2057-06-17,21002153.69303103
2057-06-24,21002165.975259602
2057-07-01,21002178.25748817
2057-07-08,21002190.539716735
2057-07-15,21002202.821945306
2057-07-22,21002215.104173873
2057-07-29,21002227.38640244
2057-08-05,21002239.668631006
2057-08-12,21002251.950859576
2057-08-19,21002264.233088143
2057-08-26,21002276.51531671
2057-09-02,21002288.79754528
2057-09-09,21002301.079773847
2057-09-16,21002313.362002414
2057-09-23,21002325.64423098
2057-09-30,21002337.92645955
2057-10-07,21002350.208688118
2057-10-14,21002362.490916684
2057-10-21,21002374.773145255
2057-10-28,21002387.05537382
2057-11-04,21002399.337602388
2057-11-11,21002411.619830955
2057-11-18,21002423.902059525
2057-11-25,21002436.184288092
2057-12-02,21002448.46651666
2057-12-09,21002460.74874523
2057-12-16,21002473.030973796
2057-12-23,21002485.313202363
2057-12-30,21002497.59543093
2058-01-06,21002509.8776595
2058-01-13,21002522.159888066
2058-01-20,21002534.442116633
2058-01-27,21002546.724345203
2058-02-03,21002559.00657377
2058-02-10,21002571.288802337
2058-02-17,21002583.571030904
2058-02-24,21002595.853259474
2058-03-03,21002608.13548804
2058-03-10,21002620.417716607
2058-03-17,21002632.699945178
2058-03-24,21002644.982173745
2058-03-31,21002657.26440231
2058-04-07,21002669.546630878
2058-04-14,21002681.82885945
2058-04-21,21002694.111088015
2058-04-28,21002706.39331658
2058-05-05,21002718.675545152
2058-05-12,21002730.95777372
2058-05-19,21002743.240002286
2058-05-26,21002755.522230852
2058-06-02,21002767.804459423
2058-06-09,21002780.08668799
2058-06-16,21002792.368916556
2058-06-23,21002804.651145127
2058-06-30,21002816.933373693
2058-07-07,21002829.21560226
2058-07-14,21002841.497830827
2058-07-21,21002853.780059397
2058-07-28,21002866.062287964
2058-08-04,21002878.34451653
2058-08-11,21002890.6267451
2058-08-18,21002902.908973668
2058-08-25,21002915.191202234
2058-09-01,21002927.4734308
2058-09-08,21002939.75565937
2058-09-15,21002952.03788794
2058-09-22,21002964.320116505
2058-09-29,21002976.602345075
2058-10-06,21002988.884573642
2058-10-13,21003001.16680221
2058-10-20,21003013.449030776
2058-10-27,21003025.731259346
2058-11-03,21003038.013487913
2058-11-10,21003050.29571648
2058-11-17,21003062.57794505
2058-11-24,21003074.860173617
2058-12-01,21003087.142402183
2058-12-08,21003099.42463075
2058-12-15,21003111.70685932
2058-12-22,21003123.989087887
2058-12-29,21003136.271316454
2059-01-05,21003148.553545024
2059-01-12,21003160.83577359
2059-01-19,21003173.118002158
2059-01-26,21003185.400230724
2059-02-02,21003197.682459295
2059-02-09,21003209.96468786
2059-02-16,21003222.24691643
2059-02-23,21003234.529145
2059-03-02,21003246.811373565
2059-03-09,21003259.093602132
2059-03-16,21003271.3758307
2059-03-23,21003283.65805927
2059-03-30,21003295.940287836
2059-04-06,21003308.222516403
2059-04-13,21003320.504744973
2059-04-20,21003332.78697354
2059-04-27,21003345.069202106
2059-05-04,21003357.351430673
2059-05-11,21003369.633659244
2059-05-18,21003381.91588781
2059-05-25,21003394.198116377
2059-06-01,21003406.480344947
2059-06-08,21003418.762573514
2059-06-15,21003431.04480208
2059-06-22,21003443.327030648
2059-06-29,21003455.609259218
2059-07-06,21003467.891487785
2059-07-13,21003480.17371635
2059-07-20,21003492.45594492
2059-07-27,21003504.73817349
2059-08-03,21003517.020402055
2059-08-10,21003529.302630622
2059-08-17,21003541.584859192
2059-08-24,21003553.86708776
2059-08-31,21003566.149316326
2059-09-07,21003578.431544896
2059-09-14,21003590.713773463
2059-09-21,21003602.99600203
2059-09-28,21003615.278230596
2059-10-05,21003627.560459167
2059-10-12,21003639.842687733
2059-10-19,21003652.1249163
2059-10-26,21003664.40714487
2059-11-02,21003676.689373437
2059-11-09,21003688.971602004
2059-11-16,21003701.25383057
2059-11-23,21003713.53605914
2059-11-30,21003725.818287708
2059-12-07,21003738.100516275
2059-12-14,21003750.382744845
2059-12-21,21003762.66497341
2059-12-28,21003774.94720198
2060-01-04,21003787.229430545
2060-01-11,21003799.511659116
2060-01-18,21003811.793887682
2060-01-25,21003824.07611625
2060-02-01,21003836.35834482
2060-02-08,21003848.640573386
2060-02-15,21003860.922801953
2060-02-22,21003873.20503052
2060-02-29,21003885.487259086
2060-03-07,21003897.769487657
2060-03-14,21003910.051716223
2060-03-21,21003922.333944794
2060-03-28,21003934.61617336
2060-04-04,21003946.898401927
2060-04-11,21003959.180630494
2060-04-18,21003971.462859064
2060-04-25,21003983.74508763
2060-05-02,21003996.027316198
2060-05-09,21004008.30954476
2060-05-16,21004020.591773335
2060-05-23,21004032.874001898
2060-05-30,21004045.15623047
2060-06-06,21004055.558526095
2060-06-13,21004061.82496924
2060-06-20,21004067.966083523
2060-06-27,21004074.107197806
2060-07-04,21004080.24831209
2060-07-11,21004086.389426377
2060-07-18,21004092.530540656
2060-07-25,21004098.671654943
2060-08-01,21004104.812769223
2060-08-08,21004110.95388351
2060-08-15,21004117.094997793
2060-08-22,21004123.236112077
2060-08-29,21004129.37722636
2060-09-05,21004135.518340647
2060-09-12,21004141.659454927
2060-09-19,21004147.800569214
2060-09-26,21004153.941683497
