,total_bitcoins
2039-12-11,20914127.949330714
2039-12-18,20914520.98064488
2039-12-25,20914914.01195905
2040-01-01,20915307.04327322
2040-01-08,20915700.07458739
2040-01-15,20916093.105901558
2040-01-22,20916486.137215726
2040-01-29,20916879.168529894
2040-02-05,20917272.199844062
2040-02-12,20917665.23115823
2040-02-19,20918058.262472402
2040-02-26,20918451.29378657
2040-03-04,20918844.32510074
2040-03-11,20919237.356414907
2040-03-18,20919630.387729075
2040-03-25,20920023.419043243
2040-04-01,20920416.45035741
2040-04-08,20920809.481671575
2040-04-15,20921202.512985747
2040-04-22,20921595.544299915
2040-04-29,20921988.575614084
2040-05-06,20922381.60692825
2040-05-13,20922774.63824242
2040-05-20,20923167.669556588
2040-05-27,20923560.700870756
2040-06-03,20923941.700614084
2040-06-10,20924178.321507305
2040-06-17,20924374.83716439
2040-06-24,20924571.352821473
2040-07-01,20924767.86847856
2040-07-08,20924964.384135645
2040-07-15,20925160.899792727
2040-07-22,20925357.415449813
2040-07-29,20925553.931106895
2040-08-05,20925750.44676398
2040-08-12,20925946.962421063
2040-08-19,20926143.47807815
2040-08-26,20926339.993735235
2040-09-02,20926536.509392317
2040-09-09,20926733.025049403
2040-09-16,20926929.540706486
2040-09-23,20927126.05636357
2040-09-30,20927322.572020654
2040-10-07,20927519.08767774
2040-10-14,20927715.603334825
2040-10-21,20927912.118991908
2040-10-28,20928108.634648994
2040-11-04,20928305.150306076
2040-11-11,20928501.66596316
2040-11-18,20928698.181620244
2040-11-25,20928894.69727733
2040-12-02,20929091.212934416
2040-12-09,20929287.728591494
2040-12-16,20929484.244248584
2040-12-23,20929680.759905662
2040-12-30,20929877.27556275
2041-01-06,20930073.79121983
2041-01-13,20930270.306876916
2041-01-20,20930466.822534
2041-01-27,20930663.338191085
2041-02-03,20930859.85384817
2041-02-10,20931056.369505253
2041-02-17,20931252.88516234
2041-02-24,20931449.40081942
2041-03-03,20931645.916476507
2041-03-10,20931842.43213359
2041-03-17,20932038.947790675
2041-03-24,20932235.46344776
2041-03-31,20932431.979104843
2041-04-07,20932628.49476193
2041-04-14,20932825.01041901
2041-04-21,20933021.526076097
2041-04-28,20933218.04173318
2041-05-05,20933414.557390265
2041-05-12,20933611.07304735
2041-05-19,20933807.588704433
2041-05-26,20934004.10436152
2041-06-02,20934200.6200186
2041-06-09,20934397.135675687
2041-06-16,20934593.65133277
2041-06-23,20934790.166989855
2041-06-30,20934986.68264694
2041-07-07,20935183.198304024
2041-07-14,20935379.71396111
2041-07-21,20935576.229618188
2041-07-28,20935772.745275278
2041-08-04,20935969.260932356
2041-08-11,20936165.776589446
2041-08-18,20936362.292246524
2041-08-25,20936558.80790361
2041-09-01,20936755.323560696
2041-09-08,20936951.83921778
2041-09-15,20937148.354874864
2041-09-22,20937344.870531946
2041-09-29,20937541.386189032
2041-10-06,20937737.901846115
2041-10-13,20937934.4175032
2041-10-20,20938130.933160286
2041-10-27,20938327.44881737
2041-11-03,20938523.964474455
2041-11-10,20938720.480131537
2041-11-17,20938916.995788623
2041-11-24,20939113.511445705
2041-12-01,20939310.02710279
2041-12-08,20939506.542759877
2041-12-15,20939703.05841696
2041-12-22,20939899.574074045
2041-12-29,20940096.089731127
2042-01-05,20940292.605388213
2042-01-12,20940489.121045295
2042-01-19,20940685.63670238
2042-01-26,20940882.152359467
2042-02-02,20941078.668016545
2042-02-09,20941275.183673635
2042-02-16,20941471.699330714
2042-02-23,20941668.2149878
2042-03-02,20941864.73064488
2042-03-09,20942061.246301968
2042-03-16,20942257.76195905
2042-03-23,20942454.277616136
2042-03-30,20942650.79327322
2042-04-06,20942847.308930304
2042-04-13,20943043.82458739
2042-04-20,20943240.340244472
2042-04-27,20943436.855901558
2042-05-04,20943633.37155864
2042-05-11,20943829.887215726
2042-05-18,20944026.402872812
2042-05-25,20944222.918529894
2042-06-01,20944419.43418698
2042-06-08,20944615.949844062
2042-06-15,20944812.46550115
2042-06-22,20945008.98115823
2042-06-29,20945205.496815316
2042-07-06,20945402.012472402
2042-07-13,20945598.528129485
2042-07-20,20945795.04378657
2042-07-27,20945991.559443653
2042-08-03,20946188.07510074
2042-08-10,20946384.59075782
2042-08-17,20946581.106414907
2042-08-24,20946777.622071993
2042-08-31,20946974.137729075
2042-09-07,20947170.65338616
2042-09-14,20947367.169043243
2042-09-21,20947563.68470033
2042-09-28,20947760.200357407
2042-10-05,20947956.716014497
2042-10-12,20948153.231671575
2042-10-19,20948349.74732866
2042-10-26,20948546.262985747
2042-11-02,20948742.77864283
2042-11-09,20948939.294299915
2042-11-16,20949135.809956998
2042-11-23,20949332.325614084
2042-11-30,20949528.841271166
2042-12-07,20949725.35692825
2042-12-14,20949921.872585338
2042-12-21,20950118.38824242
2042-12-28,20950314.903899506
2043-01-04,20950511.419556588
2043-01-11,20950707.935213674
2043-01-18,20950904.450870756
2043-01-25,20951100.966527842
2043-02-01,20951297.482184928
2043-02-08,20951493.99784201
2043-02-15,20951690.513499096
2043-02-22,20951887.02915618
2043-03-01,20952083.544813264
2043-03-08,20952280.060470346
2043-03-15,20952476.576127432
2043-03-22,20952673.09178452
2043-03-29,20952869.607441597
2043-04-05,20953066.123098686
2043-04-12,20953262.638755765
2043-04-19,20953459.154412854
2043-04-26,20953655.670069933
2043-05-03,20953852.18572702
2043-05-10,20954048.7013841
2043-05-17,20954245.217041187
2043-05-24,20954441.732698273
2043-05-31,20954638.248355355
2043-06-07,20954834.76401244
2043-06-14,20955031.279669523
2043-06-21,20955227.79532661
2043-06-28,20955424.31098369
2043-07-05,20955620.826640777
2043-07-12,20955817.342297863
2043-07-19,20956013.857954945
2043-07-26,20956210.37361203
2043-08-02,20956406.889269114
2043-08-09,20956603.4049262
2043-08-16,20956799.92058328
2043-08-23,20956996.436240368
2043-08-30,20957192.951897454
2043-09-06,20957389.467554536
2043-09-13,20957585.98321162
2043-09-20,20957782.498868704
2043-09-27,20957979.01452579
2043-10-04,20958175.530182872
2043-10-11,20958372.045839958
2043-10-18,20958568.561497044
2043-10-25,20958765.077154126
2043-11-01,20958961.592811212
2043-11-08,20959158.108468294
2043-11-15,20959354.62412538
2043-11-22,20959551.13978246
2043-11-29,20959747.65543955
2043-12-06,20959944.171096627
2043-12-13,20960140.686753713
2043-12-20,20960337.2024108
2043-12-27,20960533.71806788
2044-01-03,20960730.233724967
2044-01-10,20960926.74938205
2044-01-17,20961123.265039135
2044-01-24,20961319.780696217
2044-01-31,20961516.296353303
2044-02-07,20961712.81201039
2044-02-14,20961909.32766747
2044-02-21,20962105.843324557
2044-02-28,20962302.35898164
2044-03-06,20962498.874638725
2044-03-13,20962695.390295807
2044-03-20,20962891.905952893
2044-03-27,20963088.42160998
2044-04-03,20963284.93726706
2044-04-10,20963481.452924147
2044-04-17,20963677.96858123
2044-04-24,20963874.484238315
2044-05-01,20964070.999895398
2044-05-08,20964267.515552483
2044-05-15,20964464.03120957
2044-05-22,20964660.54686665
2044-05-29,20964857.062523738
2044-06-05,20965033.52556275
2044-06-12,20965137.79917671
2044-06-19,20965236.057005253
2044-06-26,20965334.314833794
2044-07-03,20965432.57266234
2044-07-10,20965530.83049088
2044-07-17,20965629.08831942
2044-07-24,20965727.346147966
2044-07-31,20965825.603976507
2044-08-07,20965923.861805048
2044-08-14,20966022.11963359
2044-08-21,20966120.377462134
2044-08-28,20966218.635290675
2044-09-04,20966316.893119216
2044-09-11,20966415.15094776
2044-09-18,20966513.408776302
2044-09-25,20966611.666604843
2044-10-02,20966709.924433384
2044-10-09,20966808.18226193
2044-10-16,20966906.44009047
2044-10-23,20967004.69791901
2044-10-30,20967102.955747556
2044-11-06,20967201.213576097
2044-11-13,20967299.47140464
2044-11-20,20967397.72923318
2044-11-27,20967495.987061724
2044-12-04,20967594.244890265
2044-12-11,20967692.502718806
2044-12-18,20967790.76054735
2044-12-25,20967889.018375892
2045-01-01,20967987.276204433
2045-01-08,20968085.534032974
2045-01-15,20968183.79186152
2045-01-22,20968282.04969006
2045-01-29,20968380.3075186
2045-02-05,20968478.565347146
2045-02-12,20968576.823175687
2045-02-19,20968675.08100423
2045-02-26,20968773.33883277
2045-03-05,20968871.596661314
2045-03-12,20968969.854489855
2045-03-19,20969068.112318397
2045-03-26,20969166.37014694
2045-04-02,20969264.627975482
2045-04-09,20969362.885804024
2045-04-16,20969461.143632565
2045-04-23,20969559.401461106
2045-04-30,20969657.65928965
2045-05-07,20969755.91711819
2045-05-14,20969854.174946737
2045-05-21,20969952.432775274
2045-05-28,20970050.69060382
2045-06-04,20970148.94843236
2045-06-11,20970247.2062609
2045-06-18,20970345.464089442
2045-06-25,20970443.721917983
2045-07-02,20970541.97974653
2045-07-09,20970640.23757507
2045-07-16,20970738.49540361
2045-07-23,20970836.75323215
2045-07-30,20970935.011060696
2045-08-06,20971033.268889237
2045-08-13,20971131.52671778
2045-08-20,20971229.78454632
2045-08-27,20971328.042374864
2045-09-03,20971426.300203405
2045-09-10,20971524.558031946
2045-09-17,20971622.81586049
2045-09-24,20971721.073689032
2045-10-01,20971819.331517573
2045-10-08,20971917.589346115
2045-10-15,20972015.84717466
2045-10-22,20972114.1050032
2045-10-29,20972212.36283174
2045-11-05,20972310.620660286
2045-11-12,20972408.878488827
2045-11-19,20972507.13631737
2045-11-26,20972605.39414591
2045-12-03,20972703.651974455
2045-12-10,20972801.909802996
2045-12-17,20972900.167631537
2045-12-24,20972998.42546008
2045-12-31,20973096.683288623
2046-01-07,20973194.941117164
2046-01-14,20973293.198945705
2046-01-21,20973391.45677425
2046-01-28,20973489.71460279
2046-02-04,20973587.972431332
2046-02-11,20973686.230259877
2046-02-18,20973784.488088418
2046-02-25,20973882.74591696
2046-03-04,20973981.0037455
2046-03-11,20974079.261574045
2046-03-18,20974177.519402586
2046-03-25,20974275.777231127
2046-04-01,20974374.03505967
2046-04-08,20974472.292888213
2046-04-15,20974570.550716754
2046-04-22,20974668.808545295
2046-04-29,20974767.06637384
2046-05-06,20974865.32420238
2046-05-13,20974963.582030922
2046-05-20,20975061.83985946
2046-05-27,20975160.097688004
2046-06-03,20975258.35551655
2046-06-10,20975356.61334509
2046-06-17,20975454.87117363
2046-06-24,20975553.129002172
2046-07-01,20975651.386830717
2046-07-08,20975749.644659255
2046-07-15,20975847.9024878
2046-07-22,20975946.16031634
2046-07-29,20976044.41814488
2046-08-05,20976142.675973427
2046-08-12,20976240.933801968
2046-08-19,20976339.19163051
2046-08-26,20976437.44945905
2046-09-02,20976535.707287595
2046-09-09,20976633.965116136
2046-09-16,20976732.222944677
2046-09-23,20976830.48077322
2046-09-30,20976928.738601763
2046-10-07,20977026.996430304
2046-10-14,20977125.254258845
2046-10-21,20977223.51208739
2046-10-28,20977321.76991593
2046-11-04,20977420.027744472
2046-11-11,20977518.285573017
2046-11-18,20977616.543401558
2046-11-25,20977714.8012301
2046-12-02,20977813.05905864
2046-12-09,20977911.316887185
2046-12-16,20978009.574715726
2046-12-23,20978107.832544267
2046-12-30,20978206.090372812
2047-01-06,20978304.348201353
2047-01-13,20978402.606029894
2047-01-20,20978500.863858435
2047-01-27,20978599.12168698
2047-02-03,20978697.37951552
2047-02-10,20978795.637344062
2047-02-17,20978893.895172607
2047-02-24,20978992.15300115
2047-03-03,20979090.41082969
2047-03-10,20979188.66865823
2047-03-17,20979286.926486775
2047-03-24,20979385.184315316
2047-03-31,20979483.442143857
2047-04-07,20979581.699972402
2047-04-14,20979679.957800943
2047-04-21,20979778.215629485
2047-04-28,20979876.473458026
2047-05-05,20979974.73128657
2047-05-12,20980072.98911511
2047-05-19,20980171.246943653
2047-05-26,20980269.504772197
2047-06-02,20980367.76260074
2047-06-09,20980466.02042928
2047-06-16,20980564.27825782
2047-06-23,20980662.536086366
2047-06-30,20980760.793914907
2047-07-07,20980859.051743448
2047-07-14,20980957.309571993
2047-07-21,20981055.567400534
2047-07-28,20981153.825229075
2047-08-04,20981252.083057616
2047-08-11,20981350.34088616
2047-08-18,20981448.5987147
2047-08-25,20981546.856543243
2047-09-01,20981645.114371788
2047-09-08,20981743.372200325
2047-09-15,20981841.63002887
2047-09-22,20981939.88785741
2047-09-29,20982038.145685952
2047-10-06,20982136.403514493
2047-10-13,20982234.661343038
2047-10-20,20982332.919171583
2047-10-27,20982431.17700012
2047-11-03,20982529.43482866
2047-11-10,20982627.692657202
2047-11-17,20982725.950485747
2047-11-24,20982824.20831429
2047-12-01,20982922.46614283
2047-12-08,20983020.72397137
2047-12-15,20983118.981799915
2047-12-22,20983217.239628457
2047-12-29,20983315.497456998
2048-01-05,20983413.755285542
2048-01-12,20983512.013114084
2048-01-19,20983610.270942625
2048-01-26,20983708.528771166
2048-02-02,20983806.78659971
2048-02-09,20983905.04442825
2048-02-16,20984003.302256793
2048-02-23,20984101.560085338
2048-03-01,20984199.81791388
2048-03-08,20984298.07574242
2048-03-15,20984396.33357096
2048-03-22,20984494.591399506
2048-03-29,20984592.849228047
2048-04-05,20984691.107056588
2048-04-12,20984789.364885133
2048-04-19,20984887.622713674
2048-04-26,20984985.880542215
2048-05-03,20985084.138370756
2048-05-10,20985182.3961993
2048-05-17,20985280.654027842
2048-05-24,20985378.911856383
2048-05-31,20985477.169684928
2048-06-07,20985554.372264493
2048-06-14,20985603.501178764
2048-06-21,20985652.630093038
2048-06-28,20985701.759007305
2048-07-05,20985750.887921575
2048-07-12,20985800.01683585
2048-07-19,20985849.14575012
2048-07-26,20985898.27466439
2048-08-02,20985947.40357866
2048-08-09,20985996.532492932
2048-08-16,20986045.661407202
2048-08-23,20986094.790321473
2048-08-30,20986143.919235747
2048-09-06,20986193.048150018
2048-09-13,20986242.17706429
2048-09-20,20986291.30597856
2048-09-27,20986340.43489283
2048-10-04,20986389.5638071
2048-10-11,20986438.69272137
2048-10-18,20986487.821635645
2048-10-25,20986536.950549915
2048-11-01,20986586.079464186
2048-11-08,20986635.208378457
2048-11-15,20986684.337292727
2048-11-22,20986733.466206998
2048-11-29,20986782.59512127
2048-12-06,20986831.724035542
2048-12-13,20986880.852949813
2048-12-20,20986929.981864084
2048-12-27,20986979.110778354
2049-01-03,20987028.239692625
2049-01-10,20987077.368606895
2049-01-17,20987126.497521166
2049-01-24,20987175.62643544
2049-01-31,20987224.75534971
2049-02-07,20987273.88426398
2049-02-14,20987323.01317825
2049-02-21,20987372.142092522
2049-02-28,20987421.271006793
2049-03-07,20987470.399921063
2049-03-14,20987519.528835338
2049-03-21,20987568.65774961
2049-03-28,20987617.78666388
2049-04-04,20987666.91557815
2049-04-11,20987716.04449242
2049-04-18,20987765.17340669
2049-04-25,20987814.30232096
2049-05-02,20987863.431235235
2049-05-09,20987912.560149506
2049-05-16,20987961.689063776
2049-05-23,20988010.817978047
2049-05-30,20988059.946892317
2049-06-06,20988109.075806588
2049-06-13,20988158.20472086
2049-06-20,20988207.333635133
2049-06-27,20988256.462549403
2049-07-04,20988305.591463674
2049-07-11,20988354.720377944
2049-07-18,20988403.849292215
2049-07-25,20988452.978206486
2049-08-01,20988502.107120756
2049-08-08,20988551.23603503
2049-08-15,20988600.3649493
2049-08-22,20988649.49386357
2049-08-29,20988698.622777842
2049-09-05,20988747.751692113
2049-09-12,20988796.880606383
2049-09-19,20988846.009520654
2049-09-26,20988895.138434928
2049-10-03,20988944.2673492
2049-10-10,20988993.39626347
2049-10-17,20989042.52517774
2049-10-24,20989091.65409201
2049-10-31,20989140.78300628
2049-11-07,20989189.91192055
2049-11-14,20989239.040834825
2049-11-21,20989288.169749096
2049-11-28,20989337.298663367
2049-12-05,20989386.427577637
2049-12-12,20989435.556491908
2049-12-19,20989484.68540618
2049-12-26,20989533.81432045
2050-01-02,20989582.943234723
2050-01-09,20989632.072148994
2050-01-16,20989681.201063264
2050-01-23,20989730.329977535
2050-01-30,20989779.458891805
2050-02-06,20989828.587806076
2050-02-13,20989877.716720346
2050-02-20,20989926.84563462
2050-02-27,20989975.97454889
2050-03-06,20990025.10346316
2050-03-13,20990074.232377432
2050-03-20,20990123.361291703
2050-03-27,20990172.490205973
2050-04-03,20990221.619120244
2050-04-10,20990270.74803452
2050-04-17,20990319.87694879
2050-04-24,20990369.00586306
2050-05-01,20990418.13477733
2050-05-08,20990467.2636916
2050-05-15,20990516.392605867
2050-05-22,20990565.52152014
2050-05-29,20990614.650434416
2050-06-05,20990663.779348686
2050-06-12,20990712.908262953
2050-06-19,20990762.037177224
2050-06-26,20990811.166091498
2050-07-03,20990860.295005765
2050-07-10,20990909.423920035
2050-07-17,20990958.552834306
2050-07-24,20991007.681748584
2050-07-31,20991056.81066285
2050-08-07,20991105.93957712
2050-08-14,20991155.06849139
2050-08-21,20991204.197405662
2050-08-28,20991253.326319933
2050-09-04,20991302.455234203
2050-09-11,20991351.584148478
2050-09-18,20991400.71306275
2050-09-25,20991449.84197702
2050-10-02,20991498.97089129
2050-10-09,20991548.09980556
2050-10-16,20991597.22871983
2050-10-23,20991646.3576341
2050-10-30,20991695.486548375
2050-11-06,20991744.615462646
2050-11-13,20991793.744376916
2050-11-20,20991842.873291187
2050-11-27,20991892.002205458
2050-12-04,20991941.131119728
2050-12-11,20991990.260034
2050-12-18,20992039.388948273
2050-12-25,20992088.517862543
2051-01-01,20992137.646776814
2051-01-08,20992186.775691085
2051-01-15,20992235.904605355
2051-01-22,20992285.033519626
2051-01-29,20992334.162433896
2051-02-05,20992383.29134817
2051-02-12,20992432.42026244
2051-02-19,20992481.54917671
2051-02-26,20992530.678090982
2051-03-05,20992579.807005253
2051-03-12,20992628.935919523
2051-03-19,20992678.064833794
2051-03-26,20992727.193748068
2051-04-02,20992776.32266234
2051-04-09,20992825.45157661
2051-04-16,20992874.58049088
2051-04-23,20992923.70940515
2051-04-30,20992972.83831942
2051-05-07,20993021.96723369
2051-05-14,20993071.096147966
2051-05-21,20993120.225062236
2051-05-28,20993169.353976507
2051-06-04,20993218.482890777
2051-06-11,20993267.611805048
2051-06-18,20993316.74071932
2051-06-25,20993365.86963359
2051-07-02,20993414.998547863
2051-07-09,20993464.127462134
2051-07-16,20993513.256376404
2051-07-23,20993562.385290675
2051-07-30,20993611.514204945
2051-08-06,20993660.643119216
2051-08-13,20993709.772033487
2051-08-20,20993758.90094776
2051-08-27,20993808.02986203
2051-09-03,20993857.158776302
2051-09-10,20993906.287690572
2051-09-17,20993955.416604843
2051-09-24,20994004.545519114
2051-10-01,20994053.674433384
2051-10-08,20994102.80334766
2051-10-15,20994151.93226193
2051-10-22,20994201.0611762
2051-10-29,20994250.19009047
2051-11-05,20994299.31900474
2051-11-12,20994348.44791901
2051-11-19,20994397.57683328
2051-11-26,20994446.705747556
2051-12-03,20994495.834661826
2051-12-10,20994544.963576097
2051-12-17,20994594.092490368
2051-12-24,20994643.22140464
2051-12-31,20994692.35031891
2052-01-07,20994741.47923318
2052-01-14,20994790.608147454
2052-01-21,20994839.737061724
2052-01-28,20994888.865975995
2052-02-04,20994937.994890265
2052-02-11,20994987.123804536
2052-02-18,20995036.252718806
2052-02-25,20995085.381633077
2052-03-03,20995134.51054735
2052-03-10,20995183.63946162
2052-03-17,20995232.768375892
2052-03-24,20995281.897290163
2052-03-31,20995331.026204433
2052-04-07,20995380.155118704
2052-04-14,20995429.284032974
2052-04-21,20995478.41294725
2052-04-28,20995527.54186152
2052-05-05,20995576.67077579
2052-05-12,20995625.79969006
2052-05-19,20995674.92860433
2052-05-26,20995724.0575186
2052-06-02,20995772.68511742
2052-06-09,20995804.769306332
2052-06-16,20995829.33376347
2052-06-23,20995853.898220602
2052-06-30,20995878.46267774
2052-07-07,20995903.027134877
2052-07-14,20995927.59159201
2052-07-21,20995952.156049147
2052-07-28,20995976.72050628
2052-08-04,20996001.284963418
2052-08-11,20996025.84942055
2052-08-18,20996050.41387769
2052-08-25,20996074.978334825
2052-09-01,20996099.54279196
2052-09-08,20996124.107249096
2052-09-15,20996148.67170623
2052-09-22,20996173.236163367
2052-09-29,20996197.8006205
2052-10-06,20996222.365077637
2052-10-13,20996246.929534774
2052-10-20,20996271.493991908
2052-10-27,20996296.058449045
2052-11-03,20996320.62290618
2052-11-10,20996345.187363315
2052-11-17,20996369.75182045
2052-11-24,20996394.316277586
2052-12-01,20996418.880734723
2052-12-08,20996443.445191856
2052-12-15,20996468.009648994
2052-12-22,20996492.574106127
2052-12-29,20996517.138563264
2053-01-05,20996541.703020398
2053-01-12,20996566.267477535
2053-01-19,20996590.83193467
2053-01-26,20996615.396391805
2053-02-02,20996639.960848942
2053-02-09,20996664.525306076
2053-02-16,20996689.089763213
2053-02-23,20996713.654220346
2053-03-02,20996738.218677483
2053-03-09,20996762.78313462
2053-03-16,20996787.347591754
2053-03-23,20996811.91204889
2053-03-30,20996836.476506025
2053-04-06,20996861.04096316
2053-04-13,20996885.605420295
2053-04-20,20996910.169877432
2053-04-27,20996934.73433457
2053-05-04,20996959.298791703
2053-05-11,20996983.86324884
2053-05-18,20997008.427705973
2053-05-25,20997032.99216311
2053-06-01,20997057.556620244
2053-06-08,20997082.12107738
2053-06-15,20997106.68553452
2053-06-22,20997131.249991648
2053-06-29,20997155.81444879
2053-07-06,20997180.378905922
2053-07-13,20997204.94336306
2053-07-20,20997229.507820193
2053-07-27,20997254.07227733
2053-08-03,20997278.636734467
2053-08-10,20997303.201191597
2053-08-17,20997327.765648738
2053-08-24,20997352.330105867
2053-08-31,20997376.894563008
2053-09-07,20997401.45902014
2053-09-14,20997426.02347728
2053-09-21,20997450.587934416
2053-09-28,20997475.152391545
2053-10-05,20997499.716848686
2053-10-12,20997524.281305816
2053-10-19,20997548.845762957
2053-10-26,20997573.410220087
2053-11-02,20997597.974677224
2053-11-09,20997622.539134365
2053-11-16,20997647.103591494
2053-11-23,20997671.668048635
2053-11-30,20997696.232505765
2053-12-07,20997720.796962906
2053-12-14,20997745.361420035
2053-12-21,20997769.925877172
2053-12-28,20997794.490334306
2054-01-04,20997819.054791443
2054-01-11,20997843.61924858
2054-01-18,20997868.183705714
2054-01-25,20997892.748162854
2054-02-01,20997917.312619984
2054-02-08,20997941.87707712
2054-02-15,20997966.441534255
2054-02-22,20997991.00599139
2054-03-01,20998015.57044853
2054-03-08,20998040.134905662
2054-03-15,20998064.6993628
2054-03-22,20998089.263819933
2054-03-29,20998113.82827707
2054-04-05,20998138.392734203
2054-04-12,20998162.95719134
2054-04-19,20998187.521648478
2054-04-26,20998212.08610561
2054-05-03,20998236.65056275
2054-05-10,20998261.21501988
2054-05-17,20998285.77947702
2054-05-24,20998310.343934152
2054-05-31,20998334.90839129
2054-06-07,20998359.472848427
2054-06-14,20998384.03730556
2054-06-21,20998408.601762697
2054-06-28,20998433.16621983
2054-07-05,20998457.730676968
2054-07-12,20998482.2951341
2054-07-19,20998506.85959124
2054-07-26,20998531.424048375
2054-08-02,20998555.98850551
2054-08-09,20998580.552962646
2054-08-16,20998605.11741978
2054-08-23,20998629.681876916
2054-08-30,20998654.24633405
2054-09-06,20998678.810791187
2054-09-13,20998703.375248324
2054-09-20,20998727.939705458
2054-09-27,20998752.504162595
2054-10-04,20998777.068619728
2054-10-11,20998801.633076865
2054-10-18,20998826.197534
2054-10-25,20998850.761991136
2054-11-01,20998875.326448273
2054-11-08,20998899.890905406
2054-11-15,20998924.455362543
2054-11-22,20998949.019819677
2054-11-29,20998973.584276814
2054-12-06,20998998.148733947
2054-12-13,20999022.713191085
2054-12-20,20999047.27764822
2054-12-27,20999071.842105355
2055-01-03,20999096.406562492
2055-01-10,20999120.971019626
2055-01-17,20999145.535476763
2055-01-24,20999170.099933896
2055-01-31,20999194.664391033
2055-02-07,20999219.22884817
2055-02-14,20999243.793305304
2055-02-21,20999268.35776244
2055-02-28,20999292.922219574
2055-03-07,20999317.48667671
2055-03-14,20999342.051133845
2055-03-21,20999366.615590982
2055-03-28,20999391.18004812
2055-04-04,20999415.744505253
2055-04-11,20999440.30896239
2055-04-18,20999464.873419523
2055-04-25,20999489.43787666
2055-05-02,20999514.002333794
2055-05-09,20999538.56679093
2055-05-16,20999563.131248068
2055-05-23,20999587.6957052
2055-05-30,20999612.26016234
2055-06-06,20999636.824619472
2055-06-13,20999661.38907661
2055-06-20,20999685.953533743
2055-06-27,20999710.51799088
2055-07-04,20999735.082448017
2055-07-11,20999759.64690515
2055-07-18,20999784.211362287
2055-07-25,20999808.77581942
2055-08-01,20999833.340276558
2055-08-08,20999857.90473369
2055-08-15,20999882.46919083
2055-08-22,20999907.033647966
2055-08-29,20999931.5981051
2055-09-05,20999956.162562236
2055-09-12,20999980.72701937
2055-09-19,21000005.291476507
2055-09-26,21000029.85593364
2055-10-03,21000054.420390777
2055-10-10,21000078.984847914
2055-10-17,21000103.549305048
2055-10-24,21000128.113762185
2055-10-31,21000152.67821932
2055-11-07,21000177.242676456
2055-11-14,21000201.80713359
2055-11-21,21000226.371590726
2055-11-28,21000250.936047863
2055-12-05,21000275.500504997
2055-12-12,21000300.064962134
2055-12-19,21000324.629419267
2055-12-26,21000349.193876404
2056-01-02,21000373.758333538
2056-01-09,21000398.322790675
2056-01-16,21000422.887247812
2056-01-23,21000447.451704945
2056-01-30,21000472.016162083
2056-02-06,21000496.580619216
2056-02-13,21000521.145076353
2056-02-20,21000545.709533487
2056-02-27,21000570.273990624
2056-03-05,21000594.83844776
2056-03-12,21000619.402904894
2056-03-19,21000643.96736203
2056-03-26,21000668.531819165
2056-04-02,21000693.096276302
2056-04-09,21000717.660733435
2056-04-16,21000742.225190572
2056-04-23,21000766.78964771
2056-04-30,21000791.354104843
2056-05-07,21000815.91856198
2056-05-14,21000840.483019114
2056-05-21,21000865.04747625
2056-05-28,21000889.611933384
2056-06-04,21000912.672444165
2056-06-11,21000926.458619088
2056-06-18,21000938.74084766
2056-06-25,21000951.023076225
2056-07-02,21000963.30530479
2056-07-09,21000975.58753336
2056-07-16,21000987.86976193
2056-07-23,21001000.151990496
2056-07-30,21001012.434219062
2056-08-06,21001024.716447633
2056-08-13,21001036.9986762
2056-08-20,21001049.280904766
2056-08-27,21001061.563133333
2056-09-03,21001073.845361903
2056-09-10,21001086.12759047
2056-09-17,21001098.409819037
2056-09-24,21001110.692047607
2056-10-01,21001122.974276174
2056-10-08,21001135.25650474
2056-10-15,21001147.538733307
2056-10-22,21001159.820961878
2056-10-29,21001172.103190444
2056-11-05,21001184.38541901
2056-11-12,21001196.66764758
2056-11-19,21001208.94987615
2056-11-26,21001221.232104715
2056-12-03,21001233.51433328
2056-12-10,21001245.796561852
2056-12-17,21001258.07879042
2056-12-24,21001270.361018986
2056-12-31,21001282.643247556
2057-01-07,21001294.925476123
2057-01-14,21001307.20770469
2057-01-21,21001319.489933256
2057-01-28,21001331.772161826
2057-02-04,21001344.054390393
2057-02-11,21001356.33661896
2057-02-18,21001368.61884753
2057-02-25,21001380.901076097
2057-03-04,21001393.183304664
2057-03-11,21001405.46553323
2057-03-18,21001417.7477618
2057-03-25,21001430.029990368
2057-04-01,21001442.312218934
2057-04-08,21001454.594447505
2057-04-15,21001466.87667607
2057-04-22,21001479.15890464
2057-04-29,21001491.441133205
2057-05-06,21001503.723361775
2057-05-13,21001516.005590342
2057-05-20,21001528.28781891
2057-05-27,21001540.57004748
2057-06-03,21001552.852276046
2057-06-10,21001565.134504613
2057-06-17,21001577.41673318
2057-06-24,21001589.69896175
2057-07-01,21001601.981190316
2057-07-08,21001614.263418883
2057-07-15,21001626.545647454
2057-07-22,21001638.82787602
2057-07-29,21001651.110104587
2057-08-05,21001663.392333154
2057-08-12,21001675.674561724
2057-08-19,21001687.95679029
2057-08-26,21001700.239018857
2057-09-02,21001712.521247428
2057-09-09,21001724.803475995
2057-09-16,21001737.08570456
2057-09-23,21001749.367933128
2057-09-30,21001761.6501617
2057-10-07,21001773.932390265
2057-10-14,21001786.214618832
