Date,total_bitcoins
2074-07-22,20999781.551791903
2074-07-29,20999782.319431186
2074-08-05,20999783.087070473
2074-08-12,20999783.854709756
2074-08-19,20999784.622349046
2074-08-26,20999785.38998833
2074-09-02,20999786.157627616
2074-09-09,20999786.9252669
2074-09-16,20999787.692906182
2074-09-23,20999788.460545473
2074-09-30,20999789.228184756
2074-10-07,20999789.995824043
2074-10-14,20999790.763463326
2074-10-21,20999791.531102616
2074-10-28,20999792.2987419
2074-11-04,20999793.066381183
2074-11-11,20999793.83402047
2074-11-18,20999794.601659752
2074-11-25,20999795.369299043
2074-12-02,20999796.136938326
2074-12-09,20999796.904577613
2074-12-16,20999797.672216896
2074-12-23,20999798.439856183
2074-12-30,20999799.20749547
2075-01-06,20999799.975134756
2075-01-13,20999800.74277404
2075-01-20,20999801.510413323
2075-01-27,20999802.27805261
2075-02-03,20999803.045691896
2075-02-10,20999803.81333118
2075-02-17,20999804.580970466
2075-02-24,20999805.348609753
2075-03-03,20999806.116249036
2075-03-10,20999806.883888323
2075-03-17,20999807.65152761
2075-03-24,20999808.419166893
2075-03-31,20999809.18680618
2075-04-07,20999809.954445463
2075-04-14,20999810.722084753
2075-04-21,20999811.489724036
2075-04-28,20999812.257363323
2075-05-05,20999813.025002606
2075-05-12,20999813.79264189
2075-05-19,20999814.56028118
2075-05-26,20999815.327920463
2075-06-02,20999816.09555975
2075-06-09,20999816.863199033
2075-06-16,20999817.630838316
2075-06-23,20999818.398477606
2075-06-30,20999819.16611689
2075-07-07,20999819.933756176
2075-07-14,20999820.70139546
2075-07-21,20999821.46903475
2075-07-28,20999822.236674033
2075-08-04,20999823.00431332
2075-08-11,20999823.771952603
2075-08-18,20999824.539591886
2075-08-25,20999825.307231177
2075-09-01,20999826.07487046
2075-09-08,20999826.842509747
2075-09-15,20999827.61014903
2075-09-22,20999828.377788316
2075-09-29,20999829.145427603
2075-10-06,20999829.91306689
2075-10-13,20999830.680706173
2075-10-20,20999831.448345456
2075-10-27,20999832.215984743
2075-11-03,20999832.98362403
2075-11-10,20999833.751263317
2075-11-17,20999834.5189026
2075-11-24,20999835.286541887
2075-12-01,20999836.05418117
2075-12-08,20999836.821820457
2075-12-15,20999837.589459743
2075-12-22,20999838.357099026
2075-12-29,20999839.124738313
2076-01-05,20999839.81404706
2076-01-12,20999840.221365865
2076-01-19,20999840.60518551
2076-01-26,20999840.98900515
2076-02-02,20999841.37282479
2076-02-09,20999841.756644435
2076-02-16,20999842.140464075
2076-02-23,20999842.52428372
2076-03-01,20999842.908103365
2076-03-08,20999843.29192301
2076-03-15,20999843.67574265
2076-03-22,20999844.059562292
2076-03-29,20999844.443381935
2076-04-05,20999844.82720158
2076-04-12,20999845.21102122
2076-04-19,20999845.59484086
2076-04-26,20999845.978660505
2076-05-03,20999846.362480145
2076-05-10,20999846.746299792
2076-05-17,20999847.130119435
2076-05-24,20999847.513939075
2076-05-31,20999847.89775872
2076-06-07,20999848.281578362
2076-06-14,20999848.665398005
2076-06-21,20999849.049217645
2076-06-28,20999849.43303729
2076-07-05,20999849.816856932
2076-07-12,20999850.20067658
2076-07-19,20999850.58449622
2076-07-26,20999850.968315862
2076-08-02,20999851.352135506
2076-08-09,20999851.735955145
2076-08-16,20999852.11977479
2076-08-23,20999852.503594432
2076-08-30,20999852.88741407
2076-09-06,20999853.271233715
2076-09-13,20999853.65505336
2076-09-20,20999854.038873006
2076-09-27,20999854.42269265
2076-10-04,20999854.80651229
2076-10-11,20999855.190331932
2076-10-18,20999855.574151576
2076-10-25,20999855.957971215
2076-11-01,20999856.34179086
2076-11-08,20999856.725610502
2076-11-15,20999857.10943014
2076-11-22,20999857.493249785
2076-11-29,20999857.877069432
2076-12-06,20999858.260889076
2076-12-13,20999858.644708715
2076-12-20,20999859.02852836
2076-12-27,20999859.412348002
2077-01-03,20999859.796167646
2077-01-10,20999860.179987285
2077-01-17,20999860.56380693
2077-01-24,20999860.947626572
2077-01-31,20999861.33144621
2077-02-07,20999861.71526586
2077-02-14,20999862.099085502
2077-02-21,20999862.482905142
2077-02-28,20999862.866724785
2077-03-07,20999863.25054443
2077-03-14,20999863.634364072
2077-03-21,20999864.018183712
2077-03-28,20999864.402003355
2077-04-04,20999864.785823
2077-04-11,20999865.169642646
2077-04-18,20999865.553462286
2077-04-25,20999865.93728193
2077-05-02,20999866.321101572
2077-05-09,20999866.704921212
2077-05-16,20999867.088740855
2077-05-23,20999867.4725605
2077-05-30,20999867.85638014
2077-06-06,20999868.240199782
2077-06-13,20999868.624019425
2077-06-20,20999869.007839072
2077-06-27,20999869.391658716
2077-07-04,20999869.775478356
2077-07-11,20999870.159298
2077-07-18,20999870.543117642
2077-07-25,20999870.926937282
2077-08-01,20999871.310756925
2077-08-08,20999871.69457657
2077-08-15,20999872.07839621
2077-08-22,20999872.462215852
2077-08-29,20999872.8460355
2077-09-05,20999873.229855143
2077-09-12,20999873.613674782
2077-09-19,20999873.997494426
2077-09-26,20999874.38131407
2077-10-03,20999874.765133712
2077-10-10,20999875.148953352
2077-10-17,20999875.532772996
2077-10-24,20999875.91659264
2077-10-31,20999876.30041228
2077-11-07,20999876.684231926
2077-11-14,20999877.06805157
2077-11-21,20999877.45187121
2077-11-28,20999877.835690852
2077-12-05,20999878.219510496
2077-12-12,20999878.60333014
2077-12-19,20999878.98714978
2077-12-26,20999879.370969422
2078-01-02,20999879.754789066
2078-01-09,20999880.138608713
2078-01-16,20999880.522428352
2078-01-23,20999880.906247996
2078-01-30,20999881.29006764
2078-02-06,20999881.67388728
2078-02-13,20999882.057706922
2078-02-20,20999882.441526566
2078-02-27,20999882.825346205
2078-03-06,20999883.20916585
2078-03-13,20999883.592985492
2078-03-20,20999883.97680514
2078-03-27,20999884.360624783
2078-04-03,20999884.744444422
2078-04-10,20999885.128264066
2078-04-17,20999885.51208371
2078-04-24,20999885.89590335
2078-05-01,20999886.279722992
2078-05-08,20999886.663542636
2078-05-15,20999887.047362275
2078-05-22,20999887.43118192
2078-05-29,20999887.815001566
2078-06-05,20999888.19882121
2078-06-12,20999888.58264085
2078-06-19,20999888.966460492
2078-06-26,20999889.350280136
2078-07-03,20999889.73409978
2078-07-10,20999890.11791942
2078-07-17,20999890.501739062
2078-07-24,20999890.885558706
2078-07-31,20999891.269378345
2078-08-07,20999891.653197993
2078-08-14,20999892.037017636
2078-08-21,20999892.42083728
2078-08-28,20999892.80465692
2078-09-04,20999893.188476562
2078-09-11,20999893.572296206
2078-09-18,20999893.956115846
2078-09-25,20999894.33993549
2078-10-02,20999894.723755132
2078-10-09,20999895.10757478
2078-10-16,20999895.49139442
2078-10-23,20999895.875214063
2078-10-30,20999896.259033706
2078-11-06,20999896.642853346
2078-11-13,20999897.02667299
2078-11-20,20999897.410492633
2078-11-27,20999897.794312276
2078-12-04,20999898.178131916
2078-12-11,20999898.56195156
2078-12-18,20999898.945771206
2078-12-25,20999899.32959085
2079-01-01,20999899.71341049
2079-01-08,20999900.097230133
2079-01-15,20999900.481049776
2079-01-22,20999900.864869416
2079-01-29,20999901.24868906
2079-02-05,20999901.632508703
2079-02-12,20999902.016328342
2079-02-19,20999902.400147986
2079-02-26,20999902.783967633
2079-03-05,20999903.167787276
2079-03-12,20999903.55160692
2079-03-19,20999903.93542656
2079-03-26,20999904.319246203
2079-04-02,20999904.703065846
2079-04-09,20999905.086885486
2079-04-16,20999905.47070513
2079-04-23,20999905.854524773
2079-04-30,20999906.238344412
2079-05-07,20999906.62216406
2079-05-14,20999907.005983703
2079-05-21,20999907.389803346
2079-05-28,20999907.773622986
2079-06-04,20999908.15744263
2079-06-11,20999908.541262273
2079-06-18,20999908.925081916
2079-06-25,20999909.308901556
2079-07-02,20999909.6927212
2079-07-09,20999910.076540846
2079-07-16,20999910.460360486
2079-07-23,20999910.84418013
2079-07-30,20999911.227999773
2079-08-06,20999911.611819413
2079-08-13,20999911.995639056
2079-08-20,20999912.3794587
2079-08-27,20999912.763278343
2079-09-03,20999913.147097982
2079-09-10,20999913.530917626
2079-09-17,20999913.914737273
2079-09-24,20999914.298556916
2079-10-01,20999914.682376556
2079-10-08,20999915.0661962
2079-10-15,20999915.450015843
2079-10-22,20999915.833835483
2079-10-29,20999916.217655126
2079-11-05,20999916.60147477
2079-11-12,20999916.98529441
2079-11-19,20999917.369114053
2079-11-26,20999917.7529337
2079-12-03,20999918.136753343
2079-12-10,20999918.520572986
2079-12-17,20999918.904392626
2079-12-24,20999919.28821227
2079-12-31,20999919.672031913
2080-01-07,20999919.97360449
2080-01-14,20999920.16551431
2080-01-21,20999920.357424133
2080-01-28,20999920.549333952
2080-02-04,20999920.741243772
2080-02-11,20999920.933153596
2080-02-18,20999921.125063416
2080-02-25,20999921.31697324
2080-03-03,20999921.50888306
2080-03-10,20999921.70079288
2080-03-17,20999921.892702702
2080-03-24,20999922.084612522
2080-03-31,20999922.276522346
2080-04-07,20999922.468432166
2080-04-14,20999922.660341986
2080-04-21,20999922.85225181
2080-04-28,20999923.04416163
2080-05-05,20999923.23607145
2080-05-12,20999923.427981276
2080-05-19,20999923.619891096
2080-05-26,20999923.811800916
2080-06-02,20999924.00371074
2080-06-09,20999924.19562056
2080-06-16,20999924.38753038
2080-06-23,20999924.579440203
2080-06-30,20999924.771350022
2080-07-07,20999924.963259842
2080-07-14,20999925.155169666
2080-07-21,20999925.347079486
2080-07-28,20999925.53898931
2080-08-04,20999925.73089913
2080-08-11,20999925.92280895
2080-08-18,20999926.114718772
2080-08-25,20999926.306628592
2080-09-01,20999926.498538416
2080-09-08,20999926.690448236
2080-09-15,20999926.882358056
2080-09-22,20999927.074267883
2080-09-29,20999927.266177703
2080-10-06,20999927.458087523
2080-10-13,20999927.649997342
2080-10-20,20999927.841907166
2080-10-27,20999928.033816986
2080-11-03,20999928.22572681
2080-11-10,20999928.41763663
2080-11-17,20999928.60954645
2080-11-24,20999928.801456273
2080-12-01,20999928.993366092
2080-12-08,20999929.185275912
2080-12-15,20999929.377185736
2080-12-22,20999929.569095556
2080-12-29,20999929.76100538
2081-01-05,20999929.9529152
2081-01-12,20999930.14482502
2081-01-19,20999930.336734843
2081-01-26,20999930.528644662
2081-02-02,20999930.720554482
2081-02-09,20999930.912464302
2081-02-16,20999931.10437413
2081-02-23,20999931.29628395
2081-03-02,20999931.488193773
2081-03-09,20999931.680103593
2081-03-16,20999931.872013412
2081-03-23,20999932.063923236
2081-03-30,20999932.255833056
2081-04-06,20999932.44774288
2081-04-13,20999932.6396527
2081-04-20,20999932.83156252
2081-04-27,20999933.023472343
2081-05-04,20999933.215382162
2081-05-11,20999933.407291982
2081-05-18,20999933.599201806
2081-05-25,20999933.791111626
2081-06-01,20999933.983021446
2081-06-08,20999934.17493127
2081-06-15,20999934.36684109
2081-06-22,20999934.55875091
2081-06-29,20999934.750660736
2081-07-06,20999934.942570556
2081-07-13,20999935.134480376
2081-07-20,20999935.3263902
2081-07-27,20999935.51830002
2081-08-03,20999935.710209843
2081-08-10,20999935.902119663
2081-08-17,20999936.094029482
2081-08-24,20999936.285939306
2081-08-31,20999936.477849126
2081-09-07,20999936.669758946
2081-09-14,20999936.86166877
2081-09-21,20999937.05357859
2081-09-28,20999937.245488413
2081-10-05,20999937.437398233
2081-10-12,20999937.629308052
2081-10-19,20999937.821217876
2081-10-26,20999938.013127696
2081-11-02,20999938.205037516
2081-11-09,20999938.396947343
2081-11-16,20999938.588857163
2081-11-23,20999938.780766983
2081-11-30,20999938.972676806
2081-12-07,20999939.164586626
2081-12-14,20999939.356496446
2081-12-21,20999939.54840627
2081-12-28,20999939.74031609
2082-01-04,20999939.93222591
2082-01-11,20999940.124135733
2082-01-18,20999940.316045552
2082-01-25,20999940.507955376
2082-02-01,20999940.699865196
2082-02-08,20999940.891775016
2082-02-15,20999941.08368484
2082-02-22,20999941.27559466
2082-03-01,20999941.467504483
2082-03-08,20999941.659414303
2082-03-15,20999941.851324122
2082-03-22,20999942.04323395
2082-03-29,20999942.23514377
2082-04-05,20999942.42705359
2082-04-12,20999942.61896341
2082-04-19,20999942.810873233
2082-04-26,20999943.002783053
2082-05-03,20999943.194692876
2082-05-10,20999943.386602696
2082-05-17,20999943.578512516
2082-05-24,20999943.77042234
2082-05-31,20999943.96233216
2082-06-07,20999944.15424198
2082-06-14,20999944.346151803
2082-06-21,20999944.538061623
2082-06-28,20999944.729971446
2082-07-05,20999944.921881266
2082-07-12,20999945.113791086
2082-07-19,20999945.30570091
2082-07-26,20999945.49761073
2082-08-02,20999945.689520556
2082-08-09,20999945.88143037
2082-08-16,20999946.073340196
2082-08-23,20999946.265250016
2082-08-30,20999946.45715984
2082-09-06,20999946.64906966
2082-09-13,20999946.84097948
2082-09-20,20999947.032889303
2082-09-27,20999947.224799123
2082-10-04,20999947.416708946
2082-10-11,20999947.608618766
2082-10-18,20999947.800528586
2082-10-25,20999947.99243841
2082-11-01,20999948.18434823
2082-11-08,20999948.37625805
2082-11-15,20999948.568167873
2082-11-22,20999948.760077693
2082-11-29,20999948.951987516
2082-12-06,20999949.143897336
2082-12-13,20999949.335807156
2082-12-20,20999949.527716976
2082-12-27,20999949.719626803
2083-01-03,20999949.911536623
2083-01-10,20999950.103446443
2083-01-17,20999950.295356266
2083-01-24,20999950.487266086
2083-01-31,20999950.67917591
2083-02-07,20999950.87108573
2083-02-14,20999951.06299555
2083-02-21,20999951.254905373
2083-02-28,20999951.446815193
2083-03-07,20999951.638725016
2083-03-14,20999951.830634836
2083-03-21,20999952.022544656
2083-03-28,20999952.21445448
2083-04-04,20999952.4063643
2083-04-11,20999952.59827412
2083-04-18,20999952.790183943
2083-04-25,20999952.982093763
2083-05-02,20999953.174003582
2083-05-09,20999953.36591341
2083-05-16,20999953.55782323
2083-05-23,20999953.74973305
2083-05-30,20999953.941642873
2083-06-06,20999954.133552693
2083-06-13,20999954.325462513
2083-06-20,20999954.517372336
2083-06-27,20999954.709282156
2083-07-04,20999954.901191976
2083-07-11,20999955.0931018
2083-07-18,20999955.28501162
2083-07-25,20999955.476921443
2083-08-01,20999955.668831263
2083-08-08,20999955.860741083
2083-08-15,20999956.052650906
2083-08-22,20999956.244560726
2083-08-29,20999956.43647055
2083-09-05,20999956.62838037
2083-09-12,20999956.82029019
2083-09-19,20999957.012200017
2083-09-26,20999957.204109836
2083-10-03,20999957.396019656
2083-10-10,20999957.587929476
2083-10-17,20999957.7798393
2083-10-24,20999957.97174912
2083-10-31,20999958.163658943
2083-11-07,20999958.355568763
2083-11-14,20999958.547478583
2083-11-21,20999958.739388406
2083-11-28,20999958.931298226
2083-12-05,20999959.123208046
2083-12-12,20999959.31511787
2083-12-19,20999959.50702769
2083-12-26,20999959.698937513
2084-01-02,20999959.88888907
2084-01-09,20999960.014217936
2084-01-16,20999960.11017284
2084-01-23,20999960.206127755
2084-01-30,20999960.302082665
2084-02-06,20999960.398037575
2084-02-13,20999960.493992485
2084-02-20,20999960.5899474
2084-02-27,20999960.685902305
2084-03-05,20999960.78185722
2084-03-12,20999960.87781213
2084-03-19,20999960.97376704
2084-03-26,20999961.06972195
2084-04-02,20999961.165676862
2084-04-09,20999961.26163177
2084-04-16,20999961.35758668
2084-04-23,20999961.453541595
2084-04-30,20999961.549496505
2084-05-07,20999961.645451415
2084-05-14,20999961.741406325
2084-05-21,20999961.83736124
2084-05-28,20999961.933316145
2084-06-04,20999962.02927106
2084-06-11,20999962.12522597
2084-06-18,20999962.22118088
2084-06-25,20999962.31713579
2084-07-02,20999962.413090702
2084-07-09,20999962.50904561
2084-07-16,20999962.605000522
2084-07-23,20999962.700955432
2084-07-30,20999962.79691034
2084-08-06,20999962.89286525
2084-08-13,20999962.988820165
2084-08-20,20999963.08477507
2084-08-27,20999963.180729985
2084-09-03,20999963.2766849
2084-09-10,20999963.372639805
2084-09-17,20999963.46859472
2084-09-24,20999963.56454963
2084-10-01,20999963.66050454
2084-10-08,20999963.75645945
2084-10-15,20999963.852414362
2084-10-22,20999963.948369272
2084-10-29,20999964.044324182
2084-11-05,20999964.140279092
2084-11-12,20999964.236234
2084-11-19,20999964.33218891
2084-11-26,20999964.428143825
2084-12-03,20999964.524098735
2084-12-10,20999964.620053645
2084-12-17,20999964.716008555
2084-12-24,20999964.81196347
2084-12-31,20999964.907918375
2085-01-07,20999965.00387329
2085-01-14,20999965.099828202
2085-01-21,20999965.19578311
2085-01-28,20999965.291738022
2085-02-04,20999965.387692932
2085-02-11,20999965.483647842
2085-02-18,20999965.579602752
2085-02-25,20999965.675557666
2085-03-04,20999965.771512575
2085-03-11,20999965.867467485
2085-03-18,20999965.963422395
2085-03-25,20999966.059377305
2085-04-01,20999966.155332215
2085-04-08,20999966.25128713
2085-04-15,20999966.347242035
2085-04-22,20999966.44319695
2085-04-29,20999966.53915186
2085-05-06,20999966.63510677
2085-05-13,20999966.73106168
2085-05-20,20999966.827016592
2085-05-27,20999966.922971506
2085-06-03,20999967.018926412
2085-06-10,20999967.114881326
2085-06-17,20999967.210836235
2085-06-24,20999967.306791145
2085-07-01,20999967.402746055
2085-07-08,20999967.49870097
2085-07-15,20999967.594655875
2085-07-22,20999967.69061079
2085-07-29,20999967.7865657
2085-08-05,20999967.88252061
2085-08-12,20999967.97847552
2085-08-19,20999968.074430432
2085-08-26,20999968.17038534
2085-09-02,20999968.266340252
2085-09-09,20999968.362295162
2085-09-16,20999968.45825007
2085-09-23,20999968.55420498
2085-09-30,20999968.650159895
2085-10-07,20999968.74611481
2085-10-14,20999968.842069715
2085-10-21,20999968.93802463
2085-10-28,20999969.03397954
2085-11-04,20999969.12993445
2085-11-11,20999969.22588936
2085-11-18,20999969.321844272
2085-11-25,20999969.41779918
2085-12-02,20999969.513754092
2085-12-09,20999969.609709
2085-12-16,20999969.705663912
2085-12-23,20999969.801618822
2085-12-30,20999969.897573736
2086-01-06,20999969.99352864
2086-01-13,20999970.089483555
2086-01-20,20999970.185438465
2086-01-27,20999970.281393375
2086-02-03,20999970.377348285
2086-02-10,20999970.4733032
2086-02-17,20999970.569258105
2086-02-24,20999970.66521302
2086-03-03,20999970.761167932
2086-03-10,20999970.85712284
2086-03-17,20999970.953077752
2086-03-24,20999971.049032662
2086-03-31,20999971.144987576
2086-04-07,20999971.240942482
2086-04-14,20999971.336897396
2086-04-21,20999971.4328523
2086-04-28,20999971.528807215
2086-05-05,20999971.624762125
2086-05-12,20999971.72071704
2086-05-19,20999971.816671945
2086-05-26,20999971.91262686
2086-06-02,20999972.008581765
2086-06-09,20999972.10453668
2086-06-16,20999972.20049159
2086-06-23,20999972.296446502
2086-06-30,20999972.39240141
2086-07-07,20999972.488356322
2086-07-14,20999972.584311236
2086-07-21,20999972.680266142
2086-07-28,20999972.776221056
2086-08-04,20999972.872175965
2086-08-11,20999972.968130875
2086-08-18,20999973.064085785
2086-08-25,20999973.1600407
2086-09-01,20999973.255995605
2086-09-08,20999973.35195052
2086-09-15,20999973.44790543
2086-09-22,20999973.543860342
2086-09-29,20999973.63981525
2086-10-06,20999973.735770162
2086-10-13,20999973.83172507
2086-10-20,20999973.927679982
2086-10-27,20999974.023634892
2086-11-03,20999974.119589806
2086-11-10,20999974.21554471
2086-11-17,20999974.311499625
2086-11-24,20999974.40745454
2086-12-01,20999974.503409445
2086-12-08,20999974.59936436
2086-12-15,20999974.69531927
2086-12-22,20999974.79127418
2086-12-29,20999974.88722909
2087-01-05,20999974.983184002
2087-01-12,20999975.07913891
2087-01-19,20999975.175093822
2087-01-26,20999975.271048732
2087-02-02,20999975.367003646
2087-02-09,20999975.462958552
2087-02-16,20999975.558913466
2087-02-23,20999975.65486837
2087-03-02,20999975.750823285
2087-03-09,20999975.846778195
2087-03-16,20999975.942733105
2087-03-23,20999976.038688015
2087-03-30,20999976.13464293
2087-04-06,20999976.230597835
2087-04-13,20999976.32655275
2087-04-20,20999976.422507662
2087-04-27,20999976.518462572
2087-05-04,20999976.614417482
2087-05-11,20999976.710372392
2087-05-18,20999976.806327306
2087-05-25,20999976.902282212
2087-06-01,20999976.998237126
2087-06-08,20999977.094192035
2087-06-15,20999977.190146945
2087-06-22,20999977.286101855
2087-06-29,20999977.38205677
2087-07-06,20999977.478011675
2087-07-13,20999977.57396659
2087-07-20,20999977.6699215
2087-07-27,20999977.76587641
2087-08-03,20999977.86183132
2087-08-10,20999977.957786232
2087-08-17,20999978.05374114
2087-08-24,20999978.149696052
2087-08-31,20999978.245650966
2087-09-07,20999978.341605876
2087-09-14,20999978.437560786
2087-09-21,20999978.533515695
2087-09-28,20999978.629470605
2087-10-05,20999978.725425515
2087-10-12,20999978.82138043
2087-10-19,20999978.91733534
2087-10-26,20999979.01329025
2087-11-02,20999979.10924516
2087-11-09,20999979.20520007
2087-11-16,20999979.30115498
2087-11-23,20999979.397109892
2087-11-30,20999979.493064802
2087-12-07,20999979.589019712
2087-12-14,20999979.684974622
2087-12-21,20999979.780929536
2087-12-28,20999979.87688444
2088-01-04,20999979.966964565
2088-01-11,20999980.02081681
2088-01-18,20999980.06879427
2088-01-25,20999980.116771724
2088-02-01,20999980.164749175
2088-02-08,20999980.21272663
2088-02-15,20999980.26070409
2088-02-22,20999980.308681544
2088-02-29,20999980.356659
2088-03-07,20999980.40463645
2088-03-14,20999980.45261391
2088-03-21,20999980.500591364
2088-03-28,20999980.54856882
2088-04-04,20999980.596546274
2088-04-11,20999980.644523732
2088-04-18,20999980.692501187
2088-04-25,20999980.74047864
2088-05-02,20999980.788456094
2088-05-09,20999980.836433552
2088-05-16,20999980.884411007
2088-05-23,20999980.932388462
2088-05-30,20999980.98036592
2088-06-06,20999981.028343372
2088-06-13,20999981.076320827
2088-06-20,20999981.124298282
2088-06-27,20999981.17227574
2088-07-04,20999981.220253196
2088-07-11,20999981.26823065
2088-07-18,20999981.316208106
2088-07-25,20999981.36418556
2088-08-01,20999981.412163015
2088-08-08,20999981.46014047
2088-08-15,20999981.508117925
2088-08-22,20999981.556095384
2088-08-29,20999981.604072835
2088-09-05,20999981.65205029
2088-09-12,20999981.700027745
2088-09-19,20999981.748005204
2088-09-26,20999981.79598266
2088-10-03,20999981.843960114
2088-10-10,20999981.891937573
2088-10-17,20999981.939915024
2088-10-24,20999981.98789248
2088-10-31,20999982.035869934
2088-11-07,20999982.083847392
2088-11-14,20999982.131824847
2088-11-21,20999982.179802302
2088-11-28,20999982.227779754
2088-12-05,20999982.275757212
2088-12-12,20999982.323734667
2088-12-19,20999982.371712122
2088-12-26,20999982.419689577
2089-01-02,20999982.467667036
2089-01-09,20999982.51564449
2089-01-16,20999982.563621942
2089-01-23,20999982.611599397
2089-01-30,20999982.659576856
2089-02-06,20999982.70755431
2089-02-13,20999982.755531766
2089-02-20,20999982.803509224
2089-02-27,20999982.851486675
2089-03-06,20999982.89946413
2089-03-13,20999982.947441585
2089-03-20,20999982.995419044
2089-03-27,20999983.0433965
2089-04-03,20999983.091373954
2089-04-10,20999983.13935141
2089-04-17,20999983.187328864
2089-04-24,20999983.23530632
2089-05-01,20999983.283283774
2089-05-08,20999983.33126123
2089-05-15,20999983.379238687
2089-05-22,20999983.42721614
2089-05-29,20999983.475193594
2089-06-05,20999983.52317105
2089-06-12,20999983.571148507
2089-06-19,20999983.619125962
2089-06-26,20999983.667103417
2089-07-03,20999983.715080876
2089-07-10,20999983.763058327
2089-07-17,20999983.811035782
2089-07-24,20999983.859013237
2089-07-31,20999983.906990696
2089-08-07,20999983.95496815
2089-08-14,20999984.002945602
2089-08-21,20999984.050923057
2089-08-28,20999984.098900516
2089-09-04,20999984.14687797
2089-09-11,20999984.194855426
2089-09-18,20999984.24283288
2089-09-25,20999984.29081034
2089-10-02,20999984.338787794
2089-10-09,20999984.386765245
2089-10-16,20999984.4347427
2089-10-23,20999984.48272016
2089-10-30,20999984.530697614
2089-11-06,20999984.57867507
2089-11-13,20999984.62665252
2089-11-20,20999984.67462998
2089-11-27,20999984.722607434
2089-12-04,20999984.77058489
2089-12-11,20999984.818562347
2089-12-18,20999984.866539802
2089-12-25,20999984.914517257
2090-01-01,20999984.96249471
2090-01-08,20999985.010472167
2090-01-15,20999985.058449622
2090-01-22,20999985.106427077
2090-01-29,20999985.154404532
2090-02-05,20999985.202381987
2090-02-12,20999985.250359442
2090-02-19,20999985.298336897
2090-02-26,20999985.346314352
2090-03-05,20999985.39429181
2090-03-12,20999985.442269266
2090-03-19,20999985.49024672
2090-03-26,20999985.53822417
2090-04-02,20999985.58620163
2090-04-09,20999985.634179085
2090-04-16,20999985.68215654
2090-04-23,20999985.730134
2090-04-30,20999985.778111454
2090-05-07,20999985.826088905
2090-05-14,20999985.87406636
2090-05-21,20999985.92204382
2090-05-28,20999985.970021274
2090-06-04,20999986.01799873
2090-06-11,20999986.065976184
2090-06-18,20999986.113953643
2090-06-25,20999986.161931094
2090-07-02,20999986.20990855
2090-07-09,20999986.257886004
2090-07-16,20999986.305863462
2090-07-23,20999986.353840917
2090-07-30,20999986.40181837
2090-08-06,20999986.449795824
2090-08-13,20999986.497773282
2090-08-20,20999986.545750737
2090-08-27,20999986.593728192
2090-09-03,20999986.64170565
2090-09-10,20999986.689683106
2090-09-17,20999986.737660557
2090-09-24,20999986.785638012
2090-10-01,20999986.83361547
2090-10-08,20999986.881592926
2090-10-15,20999986.92957038
2090-10-22,20999986.977547836
2090-10-29,20999987.02552529
2090-11-05,20999987.073502745
2090-11-12,20999987.1214802
2090-11-19,20999987.169457655
2090-11-26,20999987.217435114
2090-12-03,20999987.26541257
2090-12-10,20999987.313390024
2090-12-17,20999987.361367475
2090-12-24,20999987.409344934
2090-12-31,20999987.45732239
2091-01-07,20999987.505299844
2091-01-14,20999987.553277303
2091-01-21,20999987.601254757
2091-01-28,20999987.64923221
2091-02-04,20999987.697209664
2091-02-11,20999987.745187122
2091-02-18,20999987.793164577
2091-02-25,20999987.841142032
2091-03-04,20999987.889119487
2091-03-11,20999987.937096946
2091-03-18,20999987.985074397
2091-03-25,20999988.033051852
2091-04-01,20999988.081029307
2091-04-08,20999988.129006766
2091-04-15,20999988.17698422
2091-04-22,20999988.224961672
2091-04-29,20999988.272939127
2091-05-06,20999988.320916586
2091-05-13,20999988.36889404
2091-05-20,20999988.416871496
2091-05-27,20999988.464848954
2091-06-03,20999988.51282641
2091-06-10,20999988.56080386
2091-06-17,20999988.608781315
2091-06-24,20999988.656758774
2091-07-01,20999988.70473623
2091-07-08,20999988.752713684
2091-07-15,20999988.800691135
2091-07-22,20999988.848668594
2091-07-29,20999988.89664605
2091-08-05,20999988.944623504
2091-08-12,20999988.99260096
2091-08-19,20999989.040578417
2091-08-26,20999989.088555872
2091-09-02,20999989.136533324
2091-09-09,20999989.18451078
2091-09-16,20999989.232488237
2091-09-23,20999989.280465692
2091-09-30,20999989.328443147
2091-10-07,20999989.376420606
2091-10-14,20999989.424398057
2091-10-21,20999989.472375512
2091-10-28,20999989.520352967
2091-11-04,20999989.568330426
2091-11-11,20999989.61630788
2091-11-18,20999989.664285336
2091-11-25,20999989.71226279
2091-12-02,20999989.760240246
2091-12-09,20999989.8082177
2091-12-16,20999989.856195156
2091-12-23,20999989.90417261
2091-12-30,20999989.95215007
2092-01-06,20999989.99278403
2092-01-13,20999990.01726233
2092-01-20,20999990.041251056
2092-01-27,20999990.065239783
2092-02-03,20999990.08922851
2092-02-10,20999990.11321724
2092-02-17,20999990.137205966
2092-02-24,20999990.161194693
2092-03-02,20999990.185183425
2092-03-09,20999990.20917215
2092-03-16,20999990.23316088
2092-03-23,20999990.257149603
2092-03-30,20999990.28113833
2092-04-06,20999990.30512706
2092-04-13,20999990.329115786
2092-04-20,20999990.353104513
2092-04-27,20999990.377093244
2092-05-04,20999990.40108197
2092-05-11,20999990.4250707
2092-05-18,20999990.449059427
2092-05-25,20999990.473048154
2092-06-01,20999990.49703688
