timestamp,hash_rate,market_price,daily_transaction_fees
2023-05-21,344768089.144806,27398.27,113.69606106428571
2023-05-28,365774672.1037822,26616.93,70.34778860571426
2023-06-04,355207673.03869164,27498.295,66.89275540000001
2023-06-11,379484047.08043694,26548.23,64.53969651571427
2023-06-18,385148460.1631553,25127.04,43.214210975714295
2023-06-25,347414320.4850083,28120.405,40.7421986114286
2023-07-02,349587644.63681424,30369.1,33.76977590857144
2023-07-09,407857125.53973556,30494.71,22.81420872428572
2023-07-16,321592673.51184636,30391.64,17.219983961428575
2023-07-23,332312429.29557467,30021.285,18.812080678571437
2023-07-30,356598584.397167,29247.269999999997,22.857024470000006
2023-08-06,413599465.8080151,29365.809999999998,19.169271922857142
2023-08-13,330756213.4390739,29565.82,25.401500362857153
2023-08-20,403678843.17367285,27972.945,17.99762240142858
2023-08-27,379867997.1112767,26086.415,16.398403575714283
2023-09-03,392623891.9211836,26800.16,20.906796991428564
2023-09-10,393005453.9397736,25753.31,26.97149717142857
2023-09-17,467030453.82568985,26184.42,31.126143165714293
2023-09-24,414315426.25921386,26672.809999999998,39.18674662
2023-10-01,423077186.36070937,26591.625,31.650200720000004
2023-10-08,401774935.7811363,27797.56,32.67168449428572
2023-10-15,418871741.559057,27347.92,25.826689285714288
2023-10-22,473280858.5019618,29099.96,15.540324197142853
2023-10-29,426256157.8174721,33996.665,20.666568914285715
2023-11-05,447130946.6720681,35440.51,36.791855105714276
2023-11-12,436263180.607122,35872.3,106.72752433714287
2023-11-19,461379770.5929857,36560.825,231.02189360285698
2023-11-26,474724088.50806415,36804.945,143.4673466328571
2023-12-03,452678810.6117344,37867.37,77.16989620142859
2023-12-10,489839011.482847,41637.369999999995,202.37663361428562
2023-12-17,495177627.40547323,41586.509999999995,240.14448362
2023-12-24,548612665.3087213,43002.475000000006,362.3446851885713
2023-12-31,433112839.72926086,43470.76,217.7606194571428
2024-01-07,524388686.1184851,43219.895000000004,169.98480462428572
2024-01-14,565813827.627624,44908.2,90.57309278714284
2024-01-21,464915458.90730965,42395.9,103.15611249142862
2024-01-28,632919956.7514365,40068.49,79.23116796000004
2024-02-04,610808773.6219277,42545.985,59.16914552142856
2024-02-11,604270514.7363405,44893.915,72.46177267857144
2024-02-18,506636188.9773612,50712.295,52.45008312857143
2024-02-25,548449203.1116709,51862.86,30.279274194285712
2024-03-03,574189017.0555694,56450.125,48.26480114142858
2024-03-10,650854206.0637767,68342.285,49.576680901428574
2024-03-17,620200033.8008735,68396.445,39.36612746999999
2024-03-24,500768807.8908293,67857.18,38.64156590999999
2024-03-31,572945956.8316948,68990.51000000001,28.36421291
2024-04-07,626038215.8680334,68779.36,25.19351545857143
2024-04-14,650312326.5959862,66580.745,86.30511290857139
2024-04-21,622687790.7773827,61280.51,435.9995235571426
2024-04-28,615433374.6755211,64718.04,514.7844568157141
2024-05-05,617535316.5382024,63358.994999999995,43.02233818142857
2024-05-12,550909468.8743358,61564.58,36.507260674285725
2024-05-19,586932456.1118613,66239.13,22.01244761714286
2024-05-26,657969535.5271585,67104.15,20.02976832857143
2024-06-02,576760967.3739483,68429.54999999999,29.756853408571423
2024-06-09,576330128.513274,69925.58499999999,158.99184653714292
2024-06-16,603428735.4178218,68239.79,82.85753180285717
2024-06-23,582476813.4960294,65733.57,33.52091001428571
2024-06-30,584412538.9274467,60297.604999999996,16.714260577142856
2024-07-07,580161984.4869025,60146.815,16.79738123285715
2024-07-14,553241863.127512,57743.11,15.205527227142857
2024-07-21,602085341.6850278,62383.385,14.979521402857145
2024-07-28,658696274.7350678,67756.06,10.33095899428572
2024-08-04,628862511.4201782,63428.34,9.967248974285713
2024-08-11,581410260.8204794,55033.47,7.870443111428571
2024-08-18,615340068.7514594,58120.235,7.516815651428573
2024-08-25,654238268.3059738,61778.98,60.38843910857146
2024-09-01,667680909.8834829,59217.865000000005,8.290831654285716
2024-09-08,689387389.9426349,57966.79,7.857824237142856
2024-09-15,605769228.2232943,56496.835,6.571653075714285
2024-09-22,656458888.6480113,60704.08500000001,8.391797461428572
2024-09-29,669084673.2027574,65083.770000000004,9.166169964285714
2024-10-06,694347855.1727712,60639.47,9.554206758571429
2024-10-13,660888729.0701518,61542.085,15.687413991428569
2024-10-20,752720772.0278888,67237.38,45.68287444
2024-10-27,741922877.6884705,67193.48999999999,25.730237117142856
2024-11-03,751434709.4537071,72329.87,13.834281017142862
2024-11-10,719014885.9807718,72335.26000000001,8.31198981142857
2024-11-17,765513138.7545836,89891.49,18.755416282857148
2024-11-24,714419181.1073358,95073.20000000001,18.078419712857144
2024-12-01,722046432.1511863,95956.99,15.413814727142855
2024-12-08,676070746.2802094,97176.57999999999,11.83612871714286
2024-12-15,808459134.0967185,99466.54000000001,17.77281181428571
2024-12-22,806506166.1487665,101691.275,13.552608505714291
2024-12-29,706704399.7691535,99300.12,9.256204865714285
2025-01-05,821323135.0675535,95195.025,5.181223372857143
2025-01-12,742192334.6789854,98477.985,6.706931821428571
2025-01-19,793390846.9732553,100468.015,8.29973277142857
2025-01-26,746720797.1512991,103637.06,8.681788297142857
2025-02-02,756673025.8599092,103668.3,4.961622680000003
2025-02-09,781909763.5386354,98977.73,4.98697141142857
2025-02-16,805890585.0472016,96672.81,4.6511594942857135
2025-02-23,737787155.324903,96642.79,5.185738537142858
2025-03-02,785983252.8211586,90460.325,8.843460725714284
2025-03-09,777738673.2461114,86413.655,5.333286477142858
2025-03-16,830672331.7275975,83599.465,5.374508391428572
2025-03-23,791647457.0826768,86867.58,6.156086454285713
2025-03-30,870857131.0489082,86622.425,8.783661579999999
2025-04-06,856197531.3422377,83186.57999999999,4.652998082857144
2025-04-13,915088051.541218,80774.92000000001,7.057809364285715
2025-04-20,924148329.2792498,84033.59,6.679384965000002
